Date,Ticker,Frequency,Predicted
2023-06-19 00:00:00+00:00,SOL-USD,hourly,-10.860744152968568
2023-06-20 00:00:00+00:00,SOL-USD,hourly,-11.890892932033136
2023-06-21 00:00:00+00:00,SOL-USD,hourly,-11.599690335275437
2023-06-22 00:00:00+00:00,SOL-USD,hourly,-11.545404925674541
2023-06-23 00:00:00+00:00,SOL-USD,hourly,-10.716475156100323
2023-06-24 00:00:00+00:00,SOL-USD,hourly,-10.524586944239541
2023-06-25 00:00:00+00:00,SOL-USD,hourly,-10.36892261548861
2023-06-26 00:00:00+00:00,SOL-USD,hourly,-10.972465509829998
2023-06-27 00:00:00+00:00,SOL-USD,hourly,-11.411500901345875
2023-06-28 00:00:00+00:00,SOL-USD,hourly,-10.640359808707071
2023-06-29 00:00:00+00:00,SOL-USD,hourly,-11.042237456026871
2023-06-30 00:00:00+00:00,SOL-USD,hourly,-10.972992712148823
2023-07-01 00:00:00+00:00,SOL-USD,hourly,-9.66747033491868
2023-07-02 00:00:00+00:00,SOL-USD,hourly,-9.288170940413291
2023-07-03 00:00:00+00:00,SOL-USD,hourly,-10.976479496036653
2023-07-04 00:00:00+00:00,SOL-USD,hourly,-10.595159910851034
2023-07-05 00:00:00+00:00,SOL-USD,hourly,-11.250328320998356
2023-07-06 00:00:00+00:00,SOL-USD,hourly,-11.311949524078642
2023-07-07 00:00:00+00:00,SOL-USD,hourly,-11.22533136475003
2023-07-08 00:00:00+00:00,SOL-USD,hourly,-9.845066858234055
2023-07-09 00:00:00+00:00,SOL-USD,hourly,-10.079656399409126
2023-07-10 00:00:00+00:00,SOL-USD,hourly,-10.771907288525304
2023-07-11 00:00:00+00:00,SOL-USD,hourly,-11.259845274049981
2023-07-12 00:00:00+00:00,SOL-USD,hourly,-10.641735723567633
2023-07-13 00:00:00+00:00,SOL-USD,hourly,-11.161600923722164
2023-07-14 00:00:00+00:00,SOL-USD,hourly,-11.252948693721965
2023-07-15 00:00:00+00:00,SOL-USD,hourly,-9.311073005769149
2023-07-16 00:00:00+00:00,SOL-USD,hourly,-8.892086487644226
2023-07-17 00:00:00+00:00,SOL-USD,hourly,-9.858718066932532
2023-07-18 00:00:00+00:00,SOL-USD,hourly,-10.934122013830395
2023-07-19 00:00:00+00:00,SOL-USD,hourly,-10.641457658096638
2023-07-20 00:00:00+00:00,SOL-USD,hourly,-10.858812423714511
2023-07-21 00:00:00+00:00,SOL-USD,hourly,-10.289315720215784
2023-07-22 00:00:00+00:00,SOL-USD,hourly,-10.369834002618862
2023-07-23 00:00:00+00:00,SOL-USD,hourly,-11.414124588051845
2023-07-24 00:00:00+00:00,SOL-USD,hourly,-11.148375370621135
2023-07-25 00:00:00+00:00,SOL-USD,hourly,-11.15924000271692
2023-07-26 00:00:00+00:00,SOL-USD,hourly,-10.372498095422818
2023-07-27 00:00:00+00:00,SOL-USD,hourly,-11.772345503626934
2023-07-28 00:00:00+00:00,SOL-USD,hourly,-10.891301378424956
2023-07-29 00:00:00+00:00,SOL-USD,hourly,-11.017109984166304
2023-07-30 00:00:00+00:00,SOL-USD,hourly,-11.338099854797388
2023-07-31 00:00:00+00:00,SOL-USD,hourly,-12.43601315965596
2023-08-01 00:00:00+00:00,SOL-USD,hourly,-11.17051434638654
2023-08-02 00:00:00+00:00,SOL-USD,hourly,-11.515954209926477
2023-08-03 00:00:00+00:00,SOL-USD,hourly,-11.294312471549148
2023-08-04 00:00:00+00:00,SOL-USD,hourly,-11.957768947034374
2023-08-05 00:00:00+00:00,SOL-USD,hourly,-11.543237744432153
2023-08-06 00:00:00+00:00,SOL-USD,hourly,-11.351198560287166
2023-08-07 00:00:00+00:00,SOL-USD,hourly,-11.741008523556292
2023-08-08 00:00:00+00:00,SOL-USD,hourly,-11.647555103771731
2023-08-09 00:00:00+00:00,SOL-USD,hourly,-11.650566267338629
2023-08-10 00:00:00+00:00,SOL-USD,hourly,-11.089617422881261
2023-08-11 00:00:00+00:00,SOL-USD,hourly,-11.762079414816153
2023-08-12 00:00:00+00:00,SOL-USD,hourly,-11.939082034434216
2023-08-13 00:00:00+00:00,SOL-USD,hourly,-12.043382889792618
2023-08-14 00:00:00+00:00,SOL-USD,hourly,-12.38699020503146
2023-08-15 00:00:00+00:00,SOL-USD,hourly,-12.286609581249444
2023-08-16 00:00:00+00:00,SOL-USD,hourly,-11.722805529059901
2023-08-17 00:00:00+00:00,SOL-USD,hourly,-11.333263431943664
2023-08-18 00:00:00+00:00,SOL-USD,hourly,-11.018301590942794
2023-08-19 00:00:00+00:00,SOL-USD,hourly,-9.708380500729529
2023-08-20 00:00:00+00:00,SOL-USD,hourly,-10.98946917231013
2023-08-21 00:00:00+00:00,SOL-USD,hourly,-11.627422489764657
2023-08-22 00:00:00+00:00,SOL-USD,hourly,-12.391829707377926
2023-08-23 00:00:00+00:00,SOL-USD,hourly,-11.169539516362317
2023-08-24 00:00:00+00:00,SOL-USD,hourly,-10.743884633612536
2023-08-25 00:00:00+00:00,SOL-USD,hourly,-11.19849394603706
2023-08-26 00:00:00+00:00,SOL-USD,hourly,-11.510025465549571
2023-08-27 00:00:00+00:00,SOL-USD,hourly,-11.56970408788221
2023-08-28 00:00:00+00:00,SOL-USD,hourly,-12.796640051586778
2023-08-29 00:00:00+00:00,SOL-USD,hourly,-11.808280553096843
2023-08-30 00:00:00+00:00,SOL-USD,hourly,-11.831318707691533
2023-08-31 00:00:00+00:00,SOL-USD,hourly,-9.943505395563172
2023-09-01 00:00:00+00:00,SOL-USD,hourly,-11.561714183397509
2023-09-02 00:00:00+00:00,SOL-USD,hourly,-11.03890627173196
2023-09-03 00:00:00+00:00,SOL-USD,hourly,-11.58692441326544
2023-09-04 00:00:00+00:00,SOL-USD,hourly,-12.155446663648249
2023-09-05 00:00:00+00:00,SOL-USD,hourly,-12.453742752468512
2023-09-06 00:00:00+00:00,SOL-USD,hourly,-11.792552099897414
2023-09-07 00:00:00+00:00,SOL-USD,hourly,-11.322311376928617
2023-09-08 00:00:00+00:00,SOL-USD,hourly,-11.253872060214123
2023-09-09 00:00:00+00:00,SOL-USD,hourly,-12.338262288028151
2023-09-10 00:00:00+00:00,SOL-USD,hourly,-11.542416205147958
2023-09-11 00:00:00+00:00,SOL-USD,hourly,-13.257826327220464
2023-09-12 00:00:00+00:00,SOL-USD,hourly,-10.421122579317512
2023-09-13 00:00:00+00:00,SOL-USD,hourly,-11.083867515412205
2023-09-14 00:00:00+00:00,SOL-USD,hourly,-10.71726423904494
2023-09-15 00:00:00+00:00,SOL-USD,hourly,-10.971330781424223
2023-09-16 00:00:00+00:00,SOL-USD,hourly,-10.517639700309058
2023-09-17 00:00:00+00:00,SOL-USD,hourly,-11.104292784945535
2023-09-18 00:00:00+00:00,SOL-USD,hourly,-11.901740651543697
2023-09-19 00:00:00+00:00,SOL-USD,hourly,-11.87884775156092
2023-09-20 00:00:00+00:00,SOL-USD,hourly,-10.815589445391222
2023-09-21 00:00:00+00:00,SOL-USD,hourly,-11.535166286097017
2023-09-22 00:00:00+00:00,SOL-USD,hourly,-11.286422114276158
2023-09-23 00:00:00+00:00,SOL-USD,hourly,-11.714144345643312
2023-09-24 00:00:00+00:00,SOL-USD,hourly,-12.337545501727499
2023-09-25 00:00:00+00:00,SOL-USD,hourly,-12.973902263025307
2023-09-26 00:00:00+00:00,SOL-USD,hourly,-12.633991422660142
2023-09-27 00:00:00+00:00,SOL-USD,hourly,-12.757669800038553
2023-09-28 00:00:00+00:00,SOL-USD,hourly,-12.246083817436421
2023-09-29 00:00:00+00:00,SOL-USD,hourly,-11.360617557459593
2023-09-30 00:00:00+00:00,SOL-USD,hourly,-11.764782652091885
2023-10-01 00:00:00+00:00,SOL-USD,hourly,-11.716812497810526
2023-10-02 00:00:00+00:00,SOL-USD,hourly,-10.978956309889647
2023-10-03 00:00:00+00:00,SOL-USD,hourly,-9.487177066542909
2023-10-04 00:00:00+00:00,SOL-USD,hourly,-10.368554369100009
2023-10-05 00:00:00+00:00,SOL-USD,hourly,-10.904447554607755
2023-10-06 00:00:00+00:00,SOL-USD,hourly,-10.960954815526886
2023-10-07 00:00:00+00:00,SOL-USD,hourly,-11.120867094174013
2023-10-08 00:00:00+00:00,SOL-USD,hourly,-11.07337166006057
2023-10-09 00:00:00+00:00,SOL-USD,hourly,-11.77340229382628
2023-10-10 00:00:00+00:00,SOL-USD,hourly,-12.053941331093572
2023-10-11 00:00:00+00:00,SOL-USD,hourly,-11.302544528638206
2023-10-12 00:00:00+00:00,SOL-USD,hourly,-11.920853421532502
2023-10-13 00:00:00+00:00,SOL-USD,hourly,-11.472912754228009
2023-10-14 00:00:00+00:00,SOL-USD,hourly,-11.446520291796254
2023-10-15 00:00:00+00:00,SOL-USD,hourly,-11.315219322088918
2023-10-16 00:00:00+00:00,SOL-USD,hourly,-12.615666132176301
2023-10-17 00:00:00+00:00,SOL-USD,hourly,-12.124099636389817
2023-10-18 00:00:00+00:00,SOL-USD,hourly,-10.78244940462346
2023-10-19 00:00:00+00:00,SOL-USD,hourly,-10.74655630446614
2023-10-20 00:00:00+00:00,SOL-USD,hourly,-11.917847861991255
2023-10-21 00:00:00+00:00,SOL-USD,hourly,-11.179676209041016
2023-10-22 00:00:00+00:00,SOL-USD,hourly,-10.553668613870743
2023-10-23 00:00:00+00:00,SOL-USD,hourly,-9.9002726608962
2023-10-24 00:00:00+00:00,SOL-USD,hourly,-10.883835561597348
2023-10-25 00:00:00+00:00,SOL-USD,hourly,-9.189933682922469
2023-10-26 00:00:00+00:00,SOL-USD,hourly,-10.368332268004327
2023-10-27 00:00:00+00:00,SOL-USD,hourly,-9.84413286128968
2023-10-28 00:00:00+00:00,SOL-USD,hourly,-10.177649116649215
2023-10-29 00:00:00+00:00,SOL-USD,hourly,-10.640576257395722
2023-10-30 00:00:00+00:00,SOL-USD,hourly,-11.391103467460772
2023-10-31 00:00:00+00:00,SOL-USD,hourly,-11.547433521270639
2023-11-01 00:00:00+00:00,SOL-USD,hourly,-10.375583756913127
2023-11-02 00:00:00+00:00,SOL-USD,hourly,-10.343730866892546
2023-11-03 00:00:00+00:00,SOL-USD,hourly,-9.254018154055053
2023-11-04 00:00:00+00:00,SOL-USD,hourly,-9.55009221963019
2023-11-05 00:00:00+00:00,SOL-USD,hourly,-10.287459576095465
2023-11-06 00:00:00+00:00,SOL-USD,hourly,-10.480916230354147
2023-11-07 00:00:00+00:00,SOL-USD,hourly,-10.640092512610769
2023-11-08 00:00:00+00:00,SOL-USD,hourly,-10.586945631109526
2023-11-09 00:00:00+00:00,SOL-USD,hourly,-9.865488821768192
2023-11-10 00:00:00+00:00,SOL-USD,hourly,-11.171258641171601
2023-11-11 00:00:00+00:00,SOL-USD,hourly,-9.568589692659339
2023-11-12 00:00:00+00:00,SOL-USD,hourly,-9.249064274710667
2023-11-13 00:00:00+00:00,SOL-USD,hourly,-8.943058730862166
2023-11-14 00:00:00+00:00,SOL-USD,hourly,-9.736930595152243
2023-11-15 00:00:00+00:00,SOL-USD,hourly,-9.559022747193161
2023-11-16 00:00:00+00:00,SOL-USD,hourly,-9.237516092680314
2023-11-17 00:00:00+00:00,SOL-USD,hourly,-9.511253197441066
2023-11-18 00:00:00+00:00,SOL-USD,hourly,-9.634895261773812
2023-11-19 00:00:00+00:00,SOL-USD,hourly,-9.723282624427329
2023-11-20 00:00:00+00:00,SOL-USD,hourly,-10.221793548719951
2023-11-21 00:00:00+00:00,SOL-USD,hourly,-10.384653861913186
2023-11-22 00:00:00+00:00,SOL-USD,hourly,-10.47088301457536
2023-11-23 00:00:00+00:00,SOL-USD,hourly,-9.6272209969472
2023-11-24 00:00:00+00:00,SOL-USD,hourly,-10.349970761929642
2023-11-25 00:00:00+00:00,SOL-USD,hourly,-11.315971129916864
2023-11-26 00:00:00+00:00,SOL-USD,hourly,-11.502556444906542
2023-11-27 00:00:00+00:00,SOL-USD,hourly,-10.735992908370378
2023-11-28 00:00:00+00:00,SOL-USD,hourly,-11.744066523212858
2023-11-29 00:00:00+00:00,SOL-USD,hourly,-10.986667952584764
2023-11-30 00:00:00+00:00,SOL-USD,hourly,-10.796730701367984
2023-12-01 00:00:00+00:00,SOL-USD,hourly,-10.487665483574936
2023-12-02 00:00:00+00:00,SOL-USD,hourly,-11.097484123483198
2023-12-03 00:00:00+00:00,SOL-USD,hourly,-11.43625689758412
2023-12-04 00:00:00+00:00,SOL-USD,hourly,-11.424923065633045
2023-12-05 00:00:00+00:00,SOL-USD,hourly,-10.91228399126624
2023-12-06 00:00:00+00:00,SOL-USD,hourly,-10.631080172986
2023-12-07 00:00:00+00:00,SOL-USD,hourly,-10.830132135457632
2023-12-08 00:00:00+00:00,SOL-USD,hourly,-9.807021414094663
2023-12-09 00:00:00+00:00,SOL-USD,hourly,-9.772791724265558
2023-12-10 00:00:00+00:00,SOL-USD,hourly,-10.244119588863084
2023-12-11 00:00:00+00:00,SOL-USD,hourly,-10.372540217109048
2023-12-12 00:00:00+00:00,SOL-USD,hourly,-10.753432532104963
2023-12-13 00:00:00+00:00,SOL-USD,hourly,-10.07414628655722
2023-12-14 00:00:00+00:00,SOL-USD,hourly,-10.193947508808202
2023-12-15 00:00:00+00:00,SOL-USD,hourly,-10.19520925938112
2023-12-16 00:00:00+00:00,SOL-USD,hourly,-10.249792722599416
2023-12-17 00:00:00+00:00,SOL-USD,hourly,-9.8613683650678
2023-12-18 00:00:00+00:00,SOL-USD,hourly,-10.695125409593409
2023-12-19 00:00:00+00:00,SOL-USD,hourly,-10.688898460216954
2023-12-20 00:00:00+00:00,SOL-USD,hourly,-9.895527476178465
2023-12-21 00:00:00+00:00,SOL-USD,hourly,-10.46134677261967
2023-12-22 00:00:00+00:00,SOL-USD,hourly,-9.715224508701281
2023-12-23 00:00:00+00:00,SOL-USD,hourly,-9.58590903732033
2023-12-24 00:00:00+00:00,SOL-USD,hourly,-9.855573670163874
2023-12-25 00:00:00+00:00,SOL-USD,hourly,-9.37779017893952
2023-12-26 00:00:00+00:00,SOL-USD,hourly,-9.596618506067541
2023-12-27 00:00:00+00:00,SOL-USD,hourly,-9.786969638078094
2023-12-28 00:00:00+00:00,SOL-USD,hourly,-9.296268100078608
2023-12-29 00:00:00+00:00,SOL-USD,hourly,-9.528641456956514
2023-12-30 00:00:00+00:00,SOL-USD,hourly,-9.781490812184263
2023-12-31 00:00:00+00:00,SOL-USD,hourly,-9.86107642015033
2024-01-01 00:00:00+00:00,SOL-USD,hourly,-10.888638884408845
2024-01-02 00:00:00+00:00,SOL-USD,hourly,-10.505435011419216
2024-01-03 00:00:00+00:00,SOL-USD,hourly,-10.799271014306663
2024-01-04 00:00:00+00:00,SOL-USD,hourly,-10.454152884500425
2024-01-05 00:00:00+00:00,SOL-USD,hourly,-9.600889241561664
2024-01-06 00:00:00+00:00,SOL-USD,hourly,-10.08133319647527
2024-01-07 00:00:00+00:00,SOL-USD,hourly,-10.432693543093228
2024-01-08 00:00:00+00:00,SOL-USD,hourly,-10.09168920473393
2024-01-09 00:00:00+00:00,SOL-USD,hourly,-9.869080590099605
2024-01-10 00:00:00+00:00,SOL-USD,hourly,-10.10837651853928
2024-01-11 00:00:00+00:00,SOL-USD,hourly,-9.181650411195475
2024-01-12 00:00:00+00:00,SOL-USD,hourly,-9.325090675741524
2024-01-13 00:00:00+00:00,SOL-USD,hourly,-9.993471919453953
2024-01-14 00:00:00+00:00,SOL-USD,hourly,-10.025449837016012
2024-01-15 00:00:00+00:00,SOL-USD,hourly,-11.12989872092772
2024-01-16 00:00:00+00:00,SOL-USD,hourly,-10.137904742236941
2024-01-17 00:00:00+00:00,SOL-USD,hourly,-11.029740273794665
2024-01-18 00:00:00+00:00,SOL-USD,hourly,-10.896576004840707
2024-01-19 00:00:00+00:00,SOL-USD,hourly,-10.462371008813943
2024-01-20 00:00:00+00:00,SOL-USD,hourly,-10.424286947413812
2024-01-21 00:00:00+00:00,SOL-USD,hourly,-10.133908842785932
2024-01-22 00:00:00+00:00,SOL-USD,hourly,-11.340209881474635
2024-01-23 00:00:00+00:00,SOL-USD,hourly,-11.531375372803204
2024-01-24 00:00:00+00:00,SOL-USD,hourly,-10.34213888585621
2024-01-25 00:00:00+00:00,SOL-USD,hourly,-10.181683122769922
2024-01-26 00:00:00+00:00,SOL-USD,hourly,-10.676401801475471
2024-01-27 00:00:00+00:00,SOL-USD,hourly,-10.706970845260956
2024-01-28 00:00:00+00:00,SOL-USD,hourly,-10.765156339606529
2024-01-29 00:00:00+00:00,SOL-USD,hourly,-11.905805369819067
2024-01-30 00:00:00+00:00,SOL-USD,hourly,-10.737640301427938
2024-01-31 00:00:00+00:00,SOL-USD,hourly,-10.477188108888829
2024-02-01 00:00:00+00:00,SOL-USD,hourly,-10.791745471605871
2024-02-02 00:00:00+00:00,SOL-USD,hourly,-10.511540584256057
2024-02-03 00:00:00+00:00,SOL-USD,hourly,-10.649827566194636
2024-02-04 00:00:00+00:00,SOL-USD,hourly,-10.607903541401907
2024-02-05 00:00:00+00:00,SOL-USD,hourly,-11.839098222824548
2024-02-06 00:00:00+00:00,SOL-USD,hourly,-11.955855090938037
2024-02-07 00:00:00+00:00,SOL-USD,hourly,-11.101612277492112
2024-02-08 00:00:00+00:00,SOL-USD,hourly,-11.201082851545353
2024-02-09 00:00:00+00:00,SOL-USD,hourly,-10.674471682095705
2024-02-10 00:00:00+00:00,SOL-USD,hourly,-11.077223078987469
2024-02-11 00:00:00+00:00,SOL-USD,hourly,-10.452888377713705
2024-02-12 00:00:00+00:00,SOL-USD,hourly,-11.192909399615472
2024-02-13 00:00:00+00:00,SOL-USD,hourly,-11.906900368482244
2024-02-14 00:00:00+00:00,SOL-USD,hourly,-10.57903426702227
2024-02-15 00:00:00+00:00,SOL-USD,hourly,-10.76773537003093
2024-02-16 00:00:00+00:00,SOL-USD,hourly,-11.041697144521116
2024-02-17 00:00:00+00:00,SOL-USD,hourly,-10.86344172191765
2024-02-18 00:00:00+00:00,SOL-USD,hourly,-11.267199101256368
2024-02-19 00:00:00+00:00,SOL-USD,hourly,-11.304227457295237
2024-02-20 00:00:00+00:00,SOL-USD,hourly,-11.450215367583118
2024-02-21 00:00:00+00:00,SOL-USD,hourly,-11.441510853050318
2024-02-22 00:00:00+00:00,SOL-USD,hourly,-10.672824994791391
2024-02-23 00:00:00+00:00,SOL-USD,hourly,-10.319285785354957
2024-02-24 00:00:00+00:00,SOL-USD,hourly,-10.541587646141728
2024-02-25 00:00:00+00:00,SOL-USD,hourly,-10.904308775542946
2024-02-26 00:00:00+00:00,SOL-USD,hourly,-10.810431578407705
2024-02-27 00:00:00+00:00,SOL-USD,hourly,-12.050507690141975
2024-02-28 00:00:00+00:00,SOL-USD,hourly,-10.082224248504836
2024-02-29 00:00:00+00:00,SOL-USD,hourly,-11.102327592380867
2024-03-01 00:00:00+00:00,SOL-USD,hourly,-9.885312550941286
2024-03-02 00:00:00+00:00,SOL-USD,hourly,-9.336729110938084
2024-03-03 00:00:00+00:00,SOL-USD,hourly,-9.938334770770734
2024-03-04 00:00:00+00:00,SOL-USD,hourly,-11.134307242169221
2024-03-05 00:00:00+00:00,SOL-USD,hourly,-10.931224893570064
2024-03-06 00:00:00+00:00,SOL-USD,hourly,-10.43734463797586
2024-03-07 00:00:00+00:00,SOL-USD,hourly,-8.353671316230832
2024-03-08 00:00:00+00:00,SOL-USD,hourly,-9.871635169414706
2024-03-09 00:00:00+00:00,SOL-USD,hourly,-9.956290640233831
2024-03-10 00:00:00+00:00,SOL-USD,hourly,-10.016221764916015
2024-03-11 00:00:00+00:00,SOL-USD,hourly,-11.609662849176734
2024-03-12 00:00:00+00:00,SOL-USD,hourly,-10.809117070027893
2024-03-13 00:00:00+00:00,SOL-USD,hourly,-10.20451347309043
2024-03-14 00:00:00+00:00,SOL-USD,hourly,-10.423708268438622
2024-03-15 00:00:00+00:00,SOL-USD,hourly,-9.800664063189645
2024-03-16 00:00:00+00:00,SOL-USD,hourly,-9.71439168810683
2024-03-17 00:00:00+00:00,SOL-USD,hourly,-8.993025783069436
2024-03-18 00:00:00+00:00,SOL-USD,hourly,-9.469240820425338
2024-03-19 00:00:00+00:00,SOL-USD,hourly,-9.614139609348694
2024-03-20 00:00:00+00:00,SOL-USD,hourly,-9.97722182234305
2024-03-21 00:00:00+00:00,SOL-USD,hourly,-9.247476927805488
2024-03-22 00:00:00+00:00,SOL-USD,hourly,-9.235834167638863
2024-03-23 00:00:00+00:00,SOL-USD,hourly,-10.535112800065647
2024-03-24 00:00:00+00:00,SOL-USD,hourly,-10.38676807355488
2024-03-25 00:00:00+00:00,SOL-USD,hourly,-10.84440530914696
2024-03-26 00:00:00+00:00,SOL-USD,hourly,-10.46986515511599
2024-03-27 00:00:00+00:00,SOL-USD,hourly,-10.91997045401444
2024-03-28 00:00:00+00:00,SOL-USD,hourly,-11.089572873693651
2024-03-29 00:00:00+00:00,SOL-USD,hourly,-10.600935045153228
2024-03-30 00:00:00+00:00,SOL-USD,hourly,-10.450269657540094
2024-03-31 00:00:00+00:00,SOL-USD,hourly,-10.457650104306463
2024-04-01 00:00:00+00:00,SOL-USD,hourly,-10.962733518775895
2024-04-02 00:00:00+00:00,SOL-USD,hourly,-11.551384448147772
2024-04-03 00:00:00+00:00,SOL-USD,hourly,-10.248324689965523
2024-04-04 00:00:00+00:00,SOL-USD,hourly,-10.389565130278065
2024-04-05 00:00:00+00:00,SOL-USD,hourly,-10.618833616198714
2024-04-06 00:00:00+00:00,SOL-USD,hourly,-11.05784559399872
2024-04-07 00:00:00+00:00,SOL-USD,hourly,-10.581309900956262
2024-04-08 00:00:00+00:00,SOL-USD,hourly,-11.647761594185887
2023-05-04 00:00:00+00:00,BTC-USD,3hourly,-10.39377164836112
2023-05-05 00:00:00+00:00,BTC-USD,3hourly,-9.958795714742344
2023-05-06 00:00:00+00:00,BTC-USD,3hourly,-10.973099899711611
2023-05-07 00:00:00+00:00,BTC-USD,3hourly,-10.570752714250311
2023-05-08 00:00:00+00:00,BTC-USD,3hourly,-11.10425178467063
2023-05-09 00:00:00+00:00,BTC-USD,3hourly,-10.542116314506428
2023-05-10 00:00:00+00:00,BTC-USD,3hourly,-10.502648857323866
2023-05-11 00:00:00+00:00,BTC-USD,3hourly,-11.058457958491996
2023-05-12 00:00:00+00:00,BTC-USD,3hourly,-9.839377802879586
2023-05-13 00:00:00+00:00,BTC-USD,3hourly,-10.776103267019096
2023-05-14 00:00:00+00:00,BTC-USD,3hourly,-10.150809655534584
2023-05-15 00:00:00+00:00,BTC-USD,3hourly,-11.293674002024883
2023-05-17 00:00:00+00:00,BTC-USD,3hourly,-11.573417894108019
2023-05-18 00:00:00+00:00,BTC-USD,3hourly,-10.943662759029522
2023-05-19 00:00:00+00:00,BTC-USD,3hourly,-10.834021057732294
2023-05-20 00:00:00+00:00,BTC-USD,3hourly,-10.346102230318682
2023-05-21 00:00:00+00:00,BTC-USD,3hourly,-11.588836212483532
2023-05-22 00:00:00+00:00,BTC-USD,3hourly,-11.630838419887906
2023-05-23 00:00:00+00:00,BTC-USD,3hourly,-11.315321195354283
2023-05-24 00:00:00+00:00,BTC-USD,3hourly,-11.474559875183637
2023-05-25 00:00:00+00:00,BTC-USD,3hourly,-11.50033666624714
2023-05-26 00:00:00+00:00,BTC-USD,3hourly,-10.98007490553701
2023-05-27 00:00:00+00:00,BTC-USD,3hourly,-11.669667402497794
2023-05-28 00:00:00+00:00,BTC-USD,3hourly,-11.560893577746246
2023-05-29 00:00:00+00:00,BTC-USD,3hourly,-11.76165473324756
2023-05-30 00:00:00+00:00,BTC-USD,3hourly,-10.539785579298236
2023-05-31 00:00:00+00:00,BTC-USD,3hourly,-11.346862017088496
2023-06-01 00:00:00+00:00,BTC-USD,3hourly,-11.36560792528525
2023-06-02 00:00:00+00:00,BTC-USD,3hourly,-10.945534006536269
2023-06-03 00:00:00+00:00,BTC-USD,3hourly,-10.928299301438773
2023-06-04 00:00:00+00:00,BTC-USD,3hourly,-11.25885731815319
2023-06-05 00:00:00+00:00,BTC-USD,3hourly,-11.488242775146386
2023-06-06 00:00:00+00:00,BTC-USD,3hourly,-11.433910405423795
2023-06-07 00:00:00+00:00,BTC-USD,3hourly,-10.592610376714948
2023-06-08 00:00:00+00:00,BTC-USD,3hourly,-10.305313735452643
2023-06-09 00:00:00+00:00,BTC-USD,3hourly,-10.219486490060078
2023-06-10 00:00:00+00:00,BTC-USD,3hourly,-10.863305727292882
2023-06-11 00:00:00+00:00,BTC-USD,3hourly,-11.496513820442237
2023-06-12 00:00:00+00:00,BTC-USD,3hourly,-10.202788081710446
2023-06-13 00:00:00+00:00,BTC-USD,3hourly,-10.747056346299145
