Ticker,Date,Open,High,Low,Close,Volume,daily_rv,ln_daily_rv,daily_return,ln_daily_return,ln_daily_rv_lag1,ln_daily_rv_lag2,ln_daily_rv_lag3,weekly_rv,ln_weekly_rv,ln_weekly_rv_lag1,monthly_rv,ln_monthly_rv,ln_monthly_rv_lag1,Risk
BTC-USD,2024-08-08 00:00:00+00:00,62357.0625,62600.5859375,61741.328125,61784.6796875,2241744896.0,0.00353950042036589,-5.643769685985836,0.12250867614278427,0.11556606990754996,-6.966828351884067,-6.165451706172766,-4.647814844619254,0.002829193763366609,-5.867763497185397,-5.999072344129531,0.001128969420905221,-6.786450079296371,-6.881813142653601,Low Risk
BTC-USD,2024-08-09 00:00:00+00:00,60812.7734375,60925.35546875,60437.125,60925.35546875,0.0,0.0004931226964959405,-7.614752537612683,-0.013908370539369441,-0.014005998209816958,-5.643769685985836,-6.966828351884067,-6.165451706172766,0.0026708693990373906,-5.92535124195489,-5.867763497185397,0.001120197254414524,-6.794250489169475,-6.786450079296371,Low Risk
BTC-USD,2024-08-10 00:00:00+00:00,60950.07421875,60950.07421875,60805.86328125,60896.3203125,0.0,0.00016874523527097242,-8.687120464041536,-0.0004765693367992929,-0.0004766829320577933,-7.614752537612683,-5.643769685985836,-6.966828351884067,0.002611888293070585,-5.947681835300785,-5.92535124195489,0.001103437721754787,-6.80932477087435,-6.794250489169475,Low Risk
BTC-USD,2024-08-11 00:00:00+00:00,59007.94921875,59009.8046875,58754.71875,58757.7734375,349784064.0,0.0006457138765231856,-7.345154067896543,-0.035117834115849345,-0.035749292990998584,-8.687120464041536,-7.614752537612683,-5.643769685985836,0.0024961439563968455,-5.993008155299606,-5.947681835300785,0.0011063977764163026,-6.806645787362399,-6.80932477087435,Low Risk
BTC-USD,2024-08-12 00:00:00+00:00,59072.39453125,59724.52734375,59072.39453125,59342.12109375,387465216.0,0.0026958096610021805,-5.91605668894289,0.009945027220467528,0.009895900877297217,-7.345154067896543,-8.687120464041536,-7.614752537612683,0.0015123284278324449,-6.494104810637482,-5.993008155299606,0.0011827237020852175,-6.739935278250859,-6.806645787362399,Low Risk
BTC-USD,2024-08-13 00:00:00+00:00,60588.703125,60619.62890625,60442.53125,60592.33203125,0.0,0.001205149875538332,-6.721151341733717,0.021067850532758836,0.020848991952710557,-5.91605668894289,-7.345154067896543,-8.687120464041536,0.0013843828072215866,-6.582500865218667,-6.494104810637482,0.0011966672503241128,-6.728214877414151,-6.739935278250859,Low Risk
BTC-USD,2024-08-14 00:00:00+00:00,58987.37109375,59010.5703125,58732.3359375,58749.3203125,21594112.0,0.0008698130000683478,-7.047232311869259,-0.030416583368989336,-0.03088876712295153,-6.721151341733717,-5.91605668894289,-7.345154067896543,0.0013739792521806923,-6.590044185601164,-6.582500865218667,0.0011936815891226125,-6.730712975352741,-6.728214877414151,Low Risk
BTC-USD,2024-08-15 00:00:00+00:00,57639.57421875,57831.125,57518.0,57589.0625,318881792.0,0.001588369165431803,-6.445047471240222,-0.019749297631501905,-0.01994692129018931,-7.047232311869259,-6.721151341733717,-5.91605668894289,0.0010952462157615371,-6.816776086412928,-6.590044185601164,0.001215395391307522,-6.712685830184375,-6.730712975352741,Low Risk
BTC-USD,2024-08-16 00:00:00+00:00,58988.19921875,59057.34375,58786.75390625,58921.3359375,0.0,0.000706338497661222,-7.255415976930848,0.023134140054806407,0.022870602571709902,-6.445047471240222,-7.047232311869259,-6.721151341733717,0.001125705615928006,-6.789345225784117,-6.816776086412928,0.0012281691062755273,-6.702230750044732,-6.712685830184375,Low Risk
BTC-USD,2024-08-17 00:00:00+00:00,59312.75390625,59446.26171875,59312.203125,59446.26171875,0.0,9.13285888942346e-05,-9.301046688007066,0.008908925313689586,0.00886947497220109,-7.255415976930848,-6.445047471240222,-7.047232311869259,0.0011146460950170434,-6.799218328025389,-6.789345225784117,0.0012184185300138462,-6.710201548017481,-6.702230750044732,Low Risk
BTC-USD,2024-08-18 00:00:00+00:00,59371.4140625,59393.02734375,58453.65234375,58482.74609375,1137934336.0,0.0005695623047097187,-7.47064237858569,-0.016208178565685905,-0.016340967895629558,-9.301046688007066,-7.255415976930848,-6.445047471240222,0.001103767299043691,-6.8090261331961575,-6.799218328025389,0.0012149213299457611,-6.713075953301768,-6.710201548017481,Low Risk
BTC-USD,2024-08-19 00:00:00+00:00,59267.08984375,59586.98046875,59130.77734375,59541.63671875,0.0,0.00029784445259579056,-8.1189391788883,0.018106034612372035,0.0179440724411864,-7.47064237858569,-9.301046688007066,-7.255415976930848,0.000761200840699921,-7.180613318102636,-6.8090261331961575,0.0012197498523140048,-6.709109480347241,-6.713075953301768,Low Risk
BTC-USD,2024-08-20 00:00:00+00:00,59360.3125,59382.58203125,59025.03515625,59025.03515625,0.0,0.0010513022945617203,-6.8577256027902544,-0.008676307722950471,-0.00871416602002403,-8.1189391788883,-7.47064237858569,-9.301046688007066,0.0007392226148461194,-7.209911444427667,-7.180613318102636,0.0012402549034692609,-6.692438353177336,-6.709109480347241,Low Risk
BTC-USD,2024-08-21 00:00:00+00:00,61202.890625,61254.57421875,61052.35546875,61179.86328125,437194752.0,0.000553546042061815,-7.499165625784957,0.036507019763661,0.03585642543580065,-6.8577256027902544,-8.1189391788883,-7.47064237858569,0.0006940416208451861,-7.272978626856339,-7.209911444427667,0.0012437132444723757,-6.68965382211116,-6.692438353177336,Low Risk
BTC-USD,2024-08-22 00:00:00+00:00,60450.796875,60465.31640625,60317.8046875,60386.69921875,0.0,0.00046014257821454837,-7.683974163866207,-0.012964462814402555,-0.013049234942930945,-7.499165625784957,-6.8577256027902544,-8.1189391788883,0.000532866394099864,-7.537239832950923,-7.272978626856339,0.0012336011038500832,-6.697817660335503,-6.68965382211116,Low Risk
BTC-USD,2024-08-23 00:00:00+00:00,64151.296875,64348.01171875,63903.171875,64022.14453125,1191784448.0,0.0008877039170379497,-7.026872297330231,0.06020274927315783,0.058460162732852546,-7.683974163866207,-7.499165625784957,-6.8577256027902544,0.0005587757397251109,-7.489762346475407,-7.537239832950923,0.0012460670728433247,-6.687763029533324,-6.697817660335503,Low Risk
BTC-USD,2024-08-24 00:00:00+00:00,63901.2734375,64167.0234375,63852.6875,64167.0234375,0.0,0.00022447058155176903,-8.401765899226927,0.0022629499107029716,0.0022603932958216023,-7.026872297330231,-7.683974163866207,-7.499165625784957,0.0005777960243904728,-7.456289650553815,-7.489762346475407,0.0012277003969710801,-6.702612455432187,-6.687763029533324,Low Risk
BTC-USD,2024-08-25 00:00:00+00:00,64509.8671875,64959.78125,64279.38671875,64316.23828125,1336033280.0,4.5171211330264396e-05,-10.005050591516214,0.002325413206915261,0.0023227136179204103,-8.401765899226927,-7.026872297330231,-7.683974163866207,0.0005028830110505509,-7.595152997320488,-7.456289650553815,0.0012105602983626036,-6.716671970053043,-6.702612455432187,Low Risk
BTC-USD,2024-08-26 00:00:00+00:00,63006.00390625,63154.8828125,62853.44140625,62887.03515625,0.0,0.00019718851547009862,-8.531350355472881,-0.022221497450615857,-0.022472114608644986,-10.005050591516214,-8.401765899226927,-7.026872297330231,0.0004885035914611662,-7.624163734489699,-7.595152997320488,0.0011946609578747447,-6.729892851113647,-6.716671970053043,Low Risk
BTC-USD,2024-08-27 00:00:00+00:00,59379.859375,59716.38671875,59188.48046875,59519.43359375,1390649344.0,0.0010398063137610678,-6.86872081994128,-0.0535500131964054,-0.055037149872964694,-8.531350355472881,-10.005050591516214,-8.401765899226927,0.0004868613084896444,-7.627531262936941,-7.624163734489699,0.0012240620836457036,-6.705580374245552,-6.729892851113647,Low Risk
BTC-USD,2024-08-28 00:00:00+00:00,59200.19921875,59206.09375,59023.50390625,59031.94921875,0.0,0.0010649404514324124,-6.844836395531972,-0.008190339617936027,-0.008224064722408053,-6.86872081994128,-8.531350355472881,-10.005050591516214,0.000559917652685444,-7.487720833823803,-7.627531262936941,0.001226960634766307,-6.703215196273065,-6.705580374245552,Low Risk
BTC-USD,2024-08-29 00:00:00+00:00,59221.25390625,59388.42578125,59159.4140625,59379.078125,84408320.0,0.0007680037341304627,-7.171715962679382,0.005880356499218253,0.00586313468356938,-6.844836395531972,-6.86872081994128,-8.531350355472881,0.0006038978178162889,-7.412105550142146,-7.487720833823803,0.0012432994885812646,-6.689986555345237,-6.703215196273065,Low Risk
BTC-USD,2024-08-30 00:00:00+00:00,59235.17578125,59253.8359375,59098.97265625,59118.36328125,0.0,0.0008665065897377063,-7.051040843831522,-0.004390685271353778,-0.0044003526378838375,-7.171715962679382,-6.844836395531972,-6.86872081994128,0.0006008696282019685,-7.41713257174939,-7.412105550142146,0.001246581623721792,-6.687350174816584,-6.689986555345237,Low Risk
BTC-USD,2024-08-31 00:00:00+00:00,59022.625,59037.26171875,58939.48828125,58965.375,0.0,7.860063423760159e-05,-9.451130789380986,-0.0025878301217875377,-0.002591184342175179,-7.051040843831522,-7.171715962679382,-6.844836395531972,0.0005800310642999447,-7.452428896720213,-7.41713257174939,0.0012124512187095134,-6.715111167954118,-6.687350174816584,Low Risk
BTC-USD,2024-09-01 00:00:00+00:00,57281.64453125,57546.9609375,57268.40625,57335.390625,1201321984.0,0.0005955554216827575,-7.426016106022086,-0.027643076551281176,-0.02803233673087005,-9.451130789380986,-7.051040843831522,-7.171715962679382,0.0006586573800645865,-7.32530706751619,-7.452428896720213,0.00117892329120559,-6.743153722134244,-6.715111167954118,Low Risk
BTC-USD,2024-09-02 00:00:00+00:00,59315.9609375,59349.109375,59089.703125,59101.74609375,0.0,0.00039892662889521685,-7.8267330454644455,0.030807420155254173,0.03034239821336778,-7.426016106022086,-9.451130789380986,-7.051040843831522,0.000687477110553889,-7.282482022717595,-7.32530706751619,0.0011728337462674765,-6.748332453143298,-6.743153722134244,Low Risk
BTC-USD,2024-09-03 00:00:00+00:00,57882.140625,57882.140625,57464.1484375,57464.1484375,99565568.0,0.000508148092192082,-7.584737632806356,-0.02770810956502645,-0.028099220800945037,-7.8267330454644455,-7.426016106022086,-9.451130789380986,0.0006115259360440339,-7.399553189927764,-7.282482022717595,0.0011412412082325673,-6.775638829714502,-6.748332453143298,Low Risk
BTC-USD,2024-09-04 00:00:00+00:00,58128.73046875,58224.25390625,57927.265625,57968.171875,0.0,0.0008983154262953185,-7.0149892971109855,0.008771093824668563,0.008732851238082652,-7.584737632806356,-7.8267330454644455,-7.426016106022086,0.0005877223610244491,-7.439255896703914,-7.399553189927764,0.0008517677770773119,-7.068196630402594,-6.775638829714502,Low Risk
BTC-USD,2024-09-05 00:00:00+00:00,56085.046875,56178.80859375,55987.1640625,56159.3046875,0.0,0.0005840451151819942,-7.445532326095869,-0.031204489101373745,-0.03170172042592826,-7.0149892971109855,-7.584737632806356,-7.8267330454644455,0.000561442558317525,-7.485001089432846,-7.439255896703914,0.0008012103069229004,-7.129387089898266,-7.068196630402594,Low Risk
BTC-USD,2024-09-06 00:00:00+00:00,53625.64453125,53936.8515625,53602.57421875,53936.8515625,294543360.0,0.0020034119447605294,-6.212903579559935,-0.039574085494236466,-0.04037843196516819,-7.445532326095869,-7.0149892971109855,-7.584737632806356,0.0007238576090350712,-7.230915857524643,-7.485001089432846,0.000836569442236431,-7.086201025757109,-7.129387089898266,Low Risk
BTC-USD,2024-09-07 00:00:00+00:00,53960.1640625,54174.6015625,53829.40234375,54152.640625,0.0,0.00022856015106735485,-8.38371113908925,0.004000772315194467,0.003992790507483091,-6.212903579559935,-7.445532326095869,-7.0149892971109855,0.0007452803971536075,-7.20175003837663,-7.230915857524643,0.0007262047665931465,-7.227678535258477,-7.086201025757109,Low Risk
BTC-USD,2024-09-08 00:00:00+00:00,54536.80078125,54960.16015625,54517.17578125,54819.7578125,572424192.0,0.0002854199668310066,-8.16154889450321,0.012319199577352169,0.012243935734672178,-8.38371113908925,-6.212903579559935,-7.445532326095869,0.000700975332174786,-7.263037861028469,-7.20175003837663,0.0007192813422709821,-7.237257980158113,-7.227678535258477,Low Risk
BTC-USD,2024-09-09 00:00:00+00:00,57226.26953125,57266.27734375,57028.16015625,57028.16015625,0.0,0.0011588993220507063,-6.760284584617882,0.04028478840244776,0.039494510669673806,-8.16154889450321,-8.38371113908925,-6.212903579559935,0.0008095428597684273,-7.119040840271117,-7.263037861028469,0.0007522864784969732,-7.192393351111435,-7.237257980158113,Low Risk
BTC-USD,2024-09-10 00:00:00+00:00,57611.9375,57849.44921875,57589.375,57645.94921875,0.0,0.0004017361997081353,-7.819714904383101,0.0108330526674425,0.01077479550998998,-6.760284584617882,-8.16154889450321,-8.38371113908925,0.0007943411608421491,-7.1379975153956865,-7.119040840271117,0.0007441538892698048,-7.203262704103308,-7.192393351111435,Low Risk
BTC-USD,2024-09-11 00:00:00+00:00,57472.32421875,57505.796875,57366.48046875,57379.859375,0.0,0.0010409422032813768,-6.867629011273542,-0.004615933076932532,-0.004626619393580318,-7.819714904383101,-6.760284584617882,-8.16154889450321,0.0008147164146973002,-7.112670462701269,-7.1379975153956865,0.0006889916406791115,-7.2802814195654175,-7.203262704103308,Low Risk
BTC-USD,2024-09-12 00:00:00+00:00,58142.328125,58177.21484375,58047.22265625,58119.39453125,80547840.0,0.00037181000227326836,-7.897127580743825,0.01288841005023822,0.012806061301620078,-6.867629011273542,-7.819714904383101,-6.760284584617882,0.0007843971128531966,-7.150595144356154,-7.112670462701269,0.0006612136449036093,-7.3214335556550045,-7.2802814195654175,Low Risk
BTC-USD,2024-09-13 00:00:00+00:00,60636.17578125,60637.890625,60391.91015625,60593.8359375,530675712.0,0.0007273297660960875,-7.226130584793896,0.04257514081499125,0.04169374961373511,-7.897127580743825,-6.867629011273542,-7.819714904383101,0.0006020996587582763,-7.415087580246605,-7.150595144356154,0.0006564642037712007,-7.328642391570615,-7.3214335556550045,Low Risk
BTC-USD,2024-09-14 00:00:00+00:00,60026.3671875,60062.921875,59975.03125,60004.453125,0.0,9.288092959789209e-05,-9.284192212034155,-0.009726778365837796,-0.009774392480727421,-7.226130584793896,-7.897127580743825,-6.867629011273542,0.0005827169128340673,-7.447809059293837,-7.415087580246605,0.0006066145959100702,-7.407616901162694,-7.328642391570615,Low Risk
BTC-USD,2024-09-15 00:00:00+00:00,59440.23828125,59441.203125,58734.30078125,59188.64453125,2089415680.0,0.00012328232370045268,-9.001033518164668,-0.013595800832490346,-0.013689070077489514,-9.284192212034155,-7.226130584793896,-7.897127580743825,0.0005595543923868453,-7.4883698188751895,-7.447809059293837,0.0005871793901113778,-7.440180179864104,-7.407616901162694,Low Risk
BTC-USD,2024-09-16 00:00:00+00:00,57961.63671875,58386.05859375,57961.63671875,58189.85546875,0.0,0.0006553858991773603,-7.330286336765672,-0.016874673688002217,-0.0170186732566197,-9.001033518164668,-9.284192212034155,-7.226130584793896,0.00048762390340493876,-7.625966138989121,-7.4883698188751895,0.0006059813004541489,-7.408661429707445,-7.440180179864104,Low Risk
BTC-USD,2024-09-17 00:00:00+00:00,60268.16015625,60326.3828125,60041.76953125,60326.3828125,0.0,0.0011631668997128689,-6.756608907820245,0.03671649167263169,0.036058499074776866,-7.330286336765672,-9.001033518164668,-9.284192212034155,0.0005963997176913292,-7.424599448428381,-7.625966138989121,0.0006257681202875871,-7.37653067036077,-7.408661429707445,Low Risk
BTC-USD,2024-09-18 00:00:00+00:00,60690.515625,61533.765625,60690.515625,61516.20703125,1284218880.0,0.0007614027299870363,-7.180348128538937,0.019723115547107817,0.01953113509953553,-6.756608907820245,-7.330286336765672,-9.001033518164668,0.0005564655072207091,-7.493905370803561,-7.424599448428381,0.0006412200628672954,-7.352137848156165,-7.37653067036077,Low Risk
BTC-USD,2024-09-19 00:00:00+00:00,62961.125,63067.296875,62917.94921875,62928.7890625,0.0,0.0003527838485068577,-7.949655015755868,0.022962762163350137,0.022703085684634566,-7.180348128538937,-6.756608907820245,-7.330286336765672,0.000553747485254079,-7.498801777917129,-7.493905370803561,0.0006179361146654665,-7.3891254801778015,-7.352137848156165,Low Risk
BTC-USD,2024-09-20 00:00:00+00:00,63185.5859375,63198.40234375,63084.99609375,63163.23046875,0.0,0.00031413160657576243,-8.065698530643965,0.003725503219474957,0.0037185807202241,-7.949655015755868,-7.180348128538937,-6.756608907820245,0.0004947191767511756,-7.611520276076886,-7.498801777917129,0.0006099556334825982,-7.402124335437757,-7.3891254801778015,Low Risk
BTC-USD,2024-09-21 00:00:00+00:00,63235.2734375,63538.93359375,63190.625,63389.6328125,402752512.0,6.656294215131796e-05,-9.617362559433683,0.0035844009571679436,0.0035779923016188535,-8.065698530643965,-7.949655015755868,-7.180348128538937,0.0004909594642588078,-7.619148991095516,-7.611520276076886,0.0005968363122804905,-7.423867665951691,-7.402124335437757,Low Risk
BTC-USD,2024-09-22 00:00:00+00:00,63900.5859375,63937.6953125,63481.1953125,63652.66015625,641630208.0,0.00046787690918182313,-7.667305311209779,0.004149374780699766,0.004140789864992735,-9.617362559433683,-8.065698530643965,-7.949655015755868,0.0005401872621847179,-7.523594696697321,-7.619148991095516,0.0005828420786852862,-7.447594285348269,-7.423867665951691,Low Risk
BTC-USD,2024-09-23 00:00:00+00:00,63233.27734375,63404.046875,63222.3671875,63316.78515625,0.0,0.00021038546329193544,-8.466569170305398,-0.0052766844178313566,-0.0052906552852984325,-7.667305311209779,-9.617362559433683,-8.065698530643965,0.0004766157713439429,-7.648799902483432,-7.523594696697321,0.0005823725747432919,-7.448400152260468,-7.447594285348269,Low Risk
BTC-USD,2024-09-24 00:00:00+00:00,64611.0859375,64611.0859375,64270.015625,64317.44140625,227442688.0,0.0004431528189027258,-7.721595883742385,0.01580396489699587,0.015680382603414693,-8.466569170305398,-7.667305311209779,-9.617362559433683,0.0003737566169424939,-7.891905729222132,-7.648799902483432,0.0005956386283290406,-7.425876403097247,-7.448400152260468,Low Risk
BTC-USD,2024-09-25 00:00:00+00:00,63254.11328125,63254.11328125,62952.55078125,63143.8984375,0.0,0.00020868947855059072,-8.474663159380082,-0.018246107791159094,-0.01841462096977769,-7.721595883742385,-8.466569170305398,-7.667305311209779,0.00029479758102300165,-8.129221603167826,-7.891905729222132,0.000596021993765057,-7.425232989289433,-7.425876403097247,Low Risk
BTC-USD,2024-09-26 00:00:00+00:00,65087.6484375,65182.53515625,64773.0,65182.53515625,0.0,0.00037318588380197984,-7.8934339144599965,0.032285569456371954,0.031775343370457974,-8.474663159380082,-7.721595883742385,-8.466569170305398,0.00029771215749373333,-8.119383452705407,-8.129221603167826,0.0005738013127664207,-7.463227366572954,-7.425232989289433,Low Risk
BTC-USD,2024-09-27 00:00:00+00:00,65902.421875,65921.9140625,65723.859375,65801.4609375,0.0,0.00033732252393153247,-7.994471040979611,0.009495270163493386,0.009450473433868496,-7.8934339144599965,-8.474663159380082,-7.721595883742385,0.0003010251456874148,-8.108316756214961,-8.119383452705407,0.0005495473818497246,-7.5064155606319,-7.463227366572954,Low Risk
BTC-USD,2024-09-28 00:00:00+00:00,65699.0859375,65948.3984375,65626.0546875,65895.1484375,5533696.0,7.694307827758871e-05,-9.47244465263374,0.0014237905764582504,0.0014227779477223223,-7.994471040979611,-7.8934339144599965,-8.474663159380082,0.00030250802227688205,-8.103402760921448,-8.108316756214961,0.000526512026654629,-7.549236384002265,-7.5064155606319,Low Risk
BTC-USD,2024-09-29 00:00:00+00:00,65678.3671875,65729.9921875,65548.7421875,65652.90625,262391808.0,6.784269343981661e-05,-9.598318864441277,-0.0036761763687316318,-0.0036829501111555326,-9.47244465263374,-7.994471040979611,-7.8934339144599965,0.00024536027717088116,-8.31278290850909,-8.103402760921448,0.0004998898967780326,-7.601122690235016,-7.549236384002265,Low Risk
BTC-USD,2024-09-30 00:00:00+00:00,63491.3671875,63566.84765625,62931.3203125,63312.28125,849936384.0,0.0004166968914280379,-7.783151479539603,-0.03565150628804037,-0.03630254169990634,-9.598318864441277,-9.47244465263374,-7.994471040979611,0.00027483333833318145,-8.19934568644044,-8.31278290850909,0.0005111597720177138,-7.578828351233509,-7.601122690235016,Low Risk
BTC-USD,2024-10-01 00:00:00+00:00,60746.84765625,61009.80859375,60669.5078125,60858.9140625,0.0,0.0006692055901124308,-7.309419235460866,-0.03875025728124426,-0.03952102581510901,-7.783151479539603,-9.598318864441277,-9.47244465263374,0.00030712659136313935,-8.088250545652791,-8.19934568644044,0.0005136147776320363,-7.574037033354402,-7.578828351233509,Low Risk
BTC-USD,2024-10-02 00:00:00+00:00,60834.5546875,60839.92578125,60612.765625,60641.09375,0.0,0.0008333602245049292,-7.090044566890823,-0.00357910284557994,-0.003585523158053177,-7.309419235460866,-7.783151479539603,-9.598318864441277,0.00039636526935661625,-7.833174374491635,-8.088250545652791,0.0005280958974856932,-7.546232666723725,-7.574037033354402,Low Risk
BTC-USD,2024-10-03 00:00:00+00:00,60886.71484375,60926.47265625,60712.56640625,60746.625,0.0,0.0005812405655705059,-7.450345832470986,0.0017402596733342435,0.00173874717597346,-7.090044566890823,-7.309419235460866,-7.783151479539603,0.00042608736675211995,-7.7608661464496365,-7.833174374491635,0.000530532313264974,-7.5416296908039255,-7.546232666723725,Low Risk
BTC-USD,2024-10-04 00:00:00+00:00,62214.48828125,62214.48828125,61994.08984375,62056.09375,0.0,0.0005475647435612634,-7.510029850185029,0.021556238721081256,0.021327188797835944,-7.450345832470986,-7.090044566890823,-7.309419235460866,0.0004561219695563673,-7.692750307118213,-7.7608661464496365,0.0005188406238405055,-7.563913805117022,-7.5416296908039255,Low Risk
BTC-USD,2024-10-05 00:00:00+00:00,62032.9453125,62089.9453125,61978.50390625,62089.9453125,0.0,8.539894119999546e-05,-9.368176855373124,0.0005454994095563936,0.000545350678839368,-7.510029850185029,-7.450345832470986,-7.090044566890823,0.000457329949973854,-7.690105436390273,-7.692750307118213,0.0005022190847077723,-7.596474109757016,-7.563913805117022,Low Risk
BTC-USD,2024-10-06 00:00:00+00:00,62611.421875,62899.4609375,62611.421875,62820.15625,570399744.0,0.00015642445605809136,-8.762937373419495,0.011760534396106026,0.01169191677409889,-9.368176855373124,-7.510029850185029,-7.450345832470986,0.0004699844874907503,-7.662810869143687,-7.690105436390273,0.00044065283508435766,-7.727253214570341,-7.596474109757016,Low Risk
BTC-USD,2024-10-07 00:00:00+00:00,62500.34765625,62647.7578125,62210.0703125,62261.484375,934164480.0,0.0010147190180959556,-6.893143534274848,-0.008893194610607114,-0.008932975091794542,-8.762937373419495,-9.368176855373124,-7.510029850185029,0.0005554162198718814,-7.49579277957151,-7.662810869143687,0.00046685813065197774,-7.669485135202323,-7.727253214570341,Low Risk
BTC-USD,2024-10-08 00:00:00+00:00,62144.68359375,62228.98046875,62010.87890625,62164.6484375,0.0,0.0002607212234439315,-8.252058830887174,-0.0015553104535181994,-0.001556521204380105,-6.893143534274848,-8.762937373419495,-9.368176855373124,0.0004970613103478101,-7.606797178615186,-7.49579277957151,0.0004660348392057419,-7.671250164389104,-7.669485135202323,Low Risk
BTC-USD,2024-10-09 00:00:00+00:00,60751.296875,60760.9453125,60572.18359375,60582.2265625,114018304.0,0.0004734243669881439,-7.655518389906248,-0.02545533377528808,-0.02578492606725157,-8.252058830887174,-6.893143534274848,-8.762937373419495,0.00044564190213112646,-7.715994838468996,-7.606797178615186,0.0004431856740369898,-7.7215217469773885,-7.671250164389104,Low Risk
BTC-USD,2024-10-10 00:00:00+00:00,60094.0859375,60270.890625,60094.0859375,60270.890625,0.0,0.00045517710101112695,-7.694823981753346,-0.0051390639658779325,-0.005152314371048524,-7.655518389906248,-8.252058830887174,-6.893143534274848,0.0004276328357655009,-7.757245590916232,-7.715994838468996,0.0004449670374137562,-7.717510351769105,-7.7215217469773885,Low Risk
BTC-USD,2024-10-11 00:00:00+00:00,62433.19921875,62636.44921875,62352.515625,62417.61328125,32356352.0,0.00042924187082035313,-7.753489996466534,0.03561790167672663,0.03499825503082071,-7.694823981753346,-7.655518389906248,-8.252058830887174,0.00041072956823108515,-7.7975755448742765,-7.757245590916232,0.00042457702633172205,-7.764417116772872,-7.717510351769105,Low Risk
BTC-USD,2024-10-12 00:00:00+00:00,63275.05078125,63350.11328125,63165.92578125,63196.0390625,0.0,0.00010215146785849212,-9.189053867166175,0.012471251948427797,0.012394126458109138,-7.753489996466534,-7.694823981753346,-7.655518389906248,0.00041312278632515606,-7.791765705738413,-7.7975755448742765,0.0004155884085178962,-7.785815190086063,-7.764417116772872,Low Risk
BTC-USD,2024-10-13 00:00:00+00:00,62805.15625,62870.05078125,62627.7109375,62870.05078125,48328704.0,0.00017150382539958808,-8.670904986070088,-0.0051583657154146145,-0.005171716014113393,-9.189053867166175,-7.753489996466534,-7.694823981753346,0.0004152769819453699,-7.786564833989119,-7.791765705738413,0.0003970608771613462,-7.831420946057233,-7.785815190086063,Low Risk
BTC-USD,2024-10-14 00:00:00+00:00,66434.8671875,66457.46875,66025.3515625,66055.4375,1136672768.0,0.001173605277026476,-6.747674834701783,0.0506662024154112,0.04942444146392081,-8.670904986070088,-9.189053867166175,-7.753489996466534,0.00043797501893544426,-7.733348683608313,-7.786564833989119,0.0004330850220756324,-7.744576493404199,-7.831420946057233,Low Risk
BTC-USD,2024-10-15 00:00:00+00:00,66731.984375,67091.3046875,66679.65625,67039.3515625,0.0,0.002496364974342889,-5.992919615469531,0.014895277356992809,0.014785432153101305,-6.747674834701783,-8.670904986070088,-9.189053867166175,0.0007573526976352953,-7.185681498057535,-7.733348683608313,0.0005121877770970469,-7.576819248019224,-7.744576493404199,Low Risk
BTC-USD,2024-10-16 00:00:00+00:00,67773.4609375,67773.4609375,67610.0078125,67621.140625,0.0,0.00023404415510904874,-8.360000763360404,0.008678321745961393,0.008640881567808345,-5.992919615469531,-6.747674834701783,-8.670904986070088,0.0007231555245097104,-7.231886248966405,-7.185681498057535,0.0004981430522947698,-7.604623268585083,-7.576819248019224,Low Risk
BTC-USD,2024-10-17 00:00:00+00:00,67416.5078125,67416.5078125,67298.703125,67315.75,132759552.0,0.0002644414388522051,-8.237890734384502,-0.004516200439350415,-0.0045264292811730165,-8.360000763360404,-5.992919615469531,-6.747674834701783,0.0006959075727727216,-7.270293704188598,-7.231886248966405,0.0004681855369327477,-7.666645894173257,-7.604623268585083,Low Risk
BTC-USD,2024-10-18 00:00:00+00:00,68203.0625,68446.84375,68202.265625,68429.5546875,0.0,0.0004284928644568749,-7.755236472441113,0.016545974567615973,0.016410581364150682,-8.237890734384502,-8.360000763360404,-5.992919615469531,0.0006958005718636533,-7.270447473367418,-7.270293704188598,0.00045708854141507567,-7.69063344094543,-7.666645894173257,Low Risk
BTC-USD,2024-10-19 00:00:00+00:00,68317.6484375,68389.7421875,68302.4375,68369.390625,7382016.0,4.263922131988706e-05,-10.062736040002159,-0.0008792116619018575,-0.0008795983951719532,-7.755236472441113,-8.237890734384502,-8.360000763360404,0.0006872988223581382,-7.2827413932702525,-7.270447473367418,0.00044675038717550996,-7.713510537275957,-7.69063344094543,Low Risk
BTC-USD,2024-10-20 00:00:00+00:00,69147.8125,69159.1796875,68908.5390625,68999.9921875,972206080.0,0.00012118139578572557,-9.018221996229185,0.00922344863301161,0.009181172387027653,-10.062736040002159,-7.755236472441113,-8.237890734384502,0.0006801099038418721,-7.293256149556889,-7.2827413932702525,0.0004403187134825088,-7.728011744442077,-7.713510537275957,Low Risk
BTC-USD,2024-10-21 00:00:00+00:00,67749.25,67749.25,67389.125,67389.125,0.0,0.00036137182524556885,-7.92560314287405,-0.02334590391144742,-0.023622736621057405,-9.018221996229185,-10.062736040002159,-7.755236472441113,0.0005640765535874567,-7.480320582366054,-7.293256149556889,0.0004501456762523171,-7.705939302582393,-7.728011744442077,Low Risk
