time,forecast
2022-11-08,0.00168805364298361
2022-11-09,0.003421354180744385
2022-11-10,0.005235129253300326
2022-11-11,0.005588148978376616
2022-11-12,0.005118243938497838
2022-11-13,0.0028986023867355573
2022-11-14,0.0024721390455522407
2022-11-15,0.0027738094528952273
2022-11-16,0.002483128903828699
2022-11-17,0.0020212653759465464
2022-11-18,0.001389057779400016
2022-11-19,0.001188477921969302
2022-11-20,0.0008653296259072847
2022-11-21,0.0010582205673962085
2022-11-22,0.0011553168342001055
2022-11-23,0.0012453685129560994
2022-11-24,0.0012558349831436422
2022-11-25,0.0010442518389681575
2022-11-26,0.001147371583544476
2022-11-27,0.000868750576069816
2022-11-28,0.0006816317370955773
2022-11-29,0.0007745250476934022
2022-11-30,0.0007075494753394221
2022-12-01,0.0011446869999615897
2022-12-02,0.0007294388604477695
2022-12-03,0.0006533714652900586
2022-12-04,0.0005428830059721943
2022-12-05,0.0005285919220965363
2022-12-06,0.000578095264161444
2022-12-07,0.0004570848168386862
2022-12-08,0.0005002888435448636
2022-12-09,0.0005072904170365375
2022-12-10,0.0005457480248916154
2022-12-11,0.0003740727355659519
2022-12-12,0.0003754129621242747
2022-12-13,0.0006068431931730232
2022-12-14,0.0008091578639556819
2022-12-15,0.0008426294767824357
2022-12-16,0.0008858586686616485
2022-12-17,0.0011597700342825452
2022-12-18,0.0006907209101882262
2022-12-19,0.0005962021374973311
2022-12-20,0.0006369545883318277
2022-12-21,0.000583901926153911
2022-12-22,0.00043161077752724357
2022-12-23,0.0005003217397234116
2022-12-24,0.00033975998044427354
2022-12-25,0.0003008073920532662
2022-12-26,0.0006293663902245827
2022-12-27,0.0002195217608866665
2022-12-28,0.0002548175800579325
2022-12-29,0.00044775109456562896
2022-12-30,0.0003032595130057325
2022-12-31,0.0002678338537283929
2023-01-01,0.00019180504621603114
2023-01-02,0.0001497000815321588
2023-01-03,0.00015202780516887214
2023-01-04,0.00011551310588993578
2023-01-05,0.00021750426033444138
2023-01-06,0.00018256802552918915
2023-01-07,0.00018993273139458137
2023-01-08,0.0001475731610079674
2023-01-09,0.00010209399340184215
2023-01-10,0.00019165866825398612
2023-01-11,0.0002275773292835153
2023-01-12,0.0004020611161060062
2023-01-13,0.0006007626392294477
2023-01-14,0.0009850671141921348
2023-01-15,0.0013728194146199327
2023-01-16,0.0009869303549270858
2023-01-17,0.001119730798175939
2023-01-18,0.001145144819967618
2023-01-19,0.0010027110113829342
2023-01-20,0.0008980483512502897
2023-01-21,0.0007465913855495838
2023-01-22,0.0008911300131349828
2023-01-23,0.0008091769384891542
2023-01-24,0.000863037813116747
2023-01-25,0.0009243552372440244
2023-01-26,0.0010458307620998713
2023-01-27,0.000725944409087066
2023-01-28,0.0007356142622727901
2023-01-29,0.0005561792281684936
2023-01-30,0.0007126425913152165
2023-01-31,0.0007267237383467225
2023-02-01,0.000582657297262182
2023-02-02,0.0007269153197090617
2023-02-03,0.0009196716854899383
2023-02-04,0.0007721278584235135
2023-02-05,0.0005786339192197037
2023-02-06,0.0006697546797797909
2023-02-07,0.0005519977031491133
2023-02-08,0.0006364089095044203
2023-02-09,0.0006493492136877281
2023-02-10,0.0007644530741287532
2023-02-11,0.0007669210500527014
2023-02-12,0.0005133989083662363
2023-02-13,0.0005958222590105919
2023-02-14,0.0007015784833127222
2023-02-15,0.0007049708417915278
2023-02-16,0.0007582605457045783
2023-02-17,0.0007886375075820781
2023-02-18,0.0006128712705821493
2023-02-19,0.0006084298563988683
2023-02-20,0.0006537621835271332
2023-02-21,0.000577170821552468
2023-02-22,0.0007843009084351529
2023-02-23,0.0005521640090452374
2023-02-24,0.0005418697909456908
2023-02-25,0.0006663058378073461
2023-02-26,0.00047377272660234986
2023-02-27,0.0004622863409583825
2023-02-28,0.00043589061924942114
2023-03-01,0.0003846525682723762
2023-03-02,0.0004197576320392985
2023-03-03,0.0004630773549342696
2023-03-04,0.0005050254573377571
2023-03-05,0.0003276420332463786
2023-03-06,0.0003499232346760861
2023-03-07,0.00044374921048454273
2023-03-08,0.00035458820211313637
2023-03-09,0.0005687482803969617
2023-03-10,0.0006203203693687796
2023-03-11,0.0010242843887088868
2023-03-12,0.0009400603295451547
2023-03-13,0.0012038208765227413
2023-03-14,0.0014118503570862292
2023-03-15,0.0022920719596075238
2023-03-16,0.0018442518212620112
2023-03-17,0.0013863466255986576
2023-03-18,0.0014582521790473162
2023-03-19,0.0013697795057447885
2023-03-20,0.0011360244390824462
2023-03-21,0.0009229301413967283
2023-03-22,0.0011584599685223842
2023-03-23,0.0011476761699534949
2023-03-24,0.0011276165607337688
2023-03-25,0.0012118972801867123
2023-03-26,0.0009379933592752068
2023-03-27,0.0007652880357188308
2023-03-28,0.0007055064540589919
2023-03-29,0.0007039942273478727
2023-03-30,0.0006043669881349623
2023-03-31,0.0006276290500912747
2023-04-01,0.0006016888863993673
2023-04-02,0.000345013275535938
2023-04-03,0.0004677648922893787
2023-04-04,0.0005192211130697694
2023-04-05,0.000557572721389797
2023-04-06,0.0006356673113033195
2023-04-07,0.0004288901942641813
2023-04-08,0.0005336451388258839
2023-04-09,0.00048206135079511495
2023-04-10,0.0006278403794114765
2023-04-11,0.000460366697096146
2023-04-12,0.0004891862058665735
2023-04-13,0.0007659611764238101
2023-04-14,0.0011935013131074857
2023-04-15,0.0013446619841189558
2023-04-16,0.000921311590347431
2023-04-19,0.0006664418886873813
2023-04-22,0.0005442005859897818
2023-04-23,0.0005442721106633739
2023-04-24,0.000646231719019349
2023-04-25,0.00045278810434782105
2023-04-26,0.0007773018028712873
2023-04-27,0.0012406020905125778
2023-04-28,0.0011242311194778292
2023-04-29,0.0008391992606676602
2023-04-30,0.0007245076555817396
2023-05-01,0.0007986331624952504
2023-05-02,0.000860184050631323
2023-05-03,0.0007652889236854071
2023-05-04,0.0007063485939847641
2023-05-05,0.0006224899531861775
2023-05-06,0.0009317682522094655
2023-05-07,0.0008560764200705374
2023-05-08,0.0008152730148806948
2023-05-09,0.0008389338984563001
2023-05-10,0.0009534699637361252
2023-05-11,0.0009656322546856927
2023-05-12,0.0009451670611111444
2023-05-13,0.0009942364531768928
2023-05-14,0.0007686587154797826
2023-05-15,0.0006992621506171715
2023-05-16,0.0007037208352690688
2023-05-17,0.0006926552109921081
2023-05-18,0.0006073385434603314
2023-05-19,0.0005189047949622574
2023-05-20,0.0005189384656370782
2023-05-21,0.00032785466300339414
2023-05-22,0.00036290327902739763
2023-05-23,0.000424701585453678
2023-05-24,0.00043238454063483596
2023-05-25,0.0004322996454508627
2023-05-26,0.0004633139897704753
2023-05-27,0.0003850959665901406
2023-05-28,0.00056257332894553
2023-05-29,0.0005758491802323172
2023-05-30,0.0004981096190341834
2023-05-31,0.00047438495703982684
2023-06-01,0.000574134348218255
2023-06-02,0.0005977269543526959
2023-06-03,0.0005249572402445272
2023-06-04,0.000312622552931257
2023-06-05,0.0004691236801188242
2023-06-06,0.0006779915201413725
2023-06-07,0.0004967048194383624
2023-06-08,0.0005711643105733311
2023-06-09,0.00038985344922063585
2023-06-10,0.0005486766484005104
2023-06-11,0.0008918166360815094
2023-06-12,0.0004925391174948292
2023-06-13,0.0006140173291569751
2023-06-14,0.0006226298075683938
2023-06-15,0.0010664162609343442
2023-06-16,0.0008027098881394546
2023-06-17,0.0006924730257703274
2023-06-18,0.0007673379239780746
2023-06-19,0.0007469637315542637
2023-06-20,0.0006263020368517166
2023-06-21,0.0006846374830977827
2023-06-22,0.0007366371694372672
2023-06-23,0.0007235630981813829
2023-06-24,0.0007442415570443469
2023-06-25,0.0007021087041005169
2023-06-26,0.0006245141762182768
2023-06-27,0.0006728027425010224
2023-06-28,0.0005880693561343379
2023-06-29,0.0007019474192130243
2023-06-30,0.0006629094489804108
2023-07-01,0.000897452050610476
2023-07-02,0.0008189833352400685
2023-07-03,0.0006681868755725575
2023-07-04,0.0007110511534517194
2023-07-05,0.0006354212425624292
2023-07-06,0.000590405306693135
2023-07-07,0.0005652623310300782
2023-07-08,0.0005085344371726522
2023-07-09,0.0003260193530647199
2023-07-10,0.0005529865630624367
2023-07-11,0.0004334186793516652
2023-07-12,0.00048145558512462127
2023-07-13,0.0005631082433022035
2023-07-14,0.0006680456809300639
2023-07-15,0.0005826107640053675
2023-07-16,0.00032892362073946505
2023-07-17,0.0006303554845175283
2023-07-18,0.0006325863671527058
2023-07-19,0.0006125896392947937
2023-07-20,0.00038135735092771156
2023-07-21,0.0004318622372278675
2023-07-22,0.000493878966340284
2023-07-23,0.0005621551302772025
2023-07-24,0.0003886191086609121
2023-07-25,0.0005786222447749867
2023-07-26,0.00034613042372813244
2023-07-27,0.0004285465046407097
2023-07-28,0.0003387230719004699
2023-07-29,0.00032561340284050866
2023-07-30,0.00019051331091206146
2023-07-31,0.00018928069321689117
2023-08-01,0.0002826142533557838
2023-08-02,0.0003620224660952592
2023-08-03,0.0004377728858591409
2023-08-04,0.00037910043471274627
2023-08-05,0.00038076267217674394
2023-08-06,0.00019056364675191451
2023-08-07,0.00020805773381137353
2023-08-08,0.00022879473593144303
2023-08-09,0.00026834695957374716
2023-08-10,0.00022202949683155693
2023-08-11,0.00022924850721170047
2023-08-12,0.00018981278430421451
2023-08-13,0.00011066856814758904
2023-08-14,0.00015800665422176065
2023-08-15,0.00018408428611704986
2023-08-16,0.00018289416435129905
2023-08-17,0.001068323410564911
2023-08-18,0.002414263382011201
2023-08-19,0.0015863593882806737
2023-08-20,0.0010482220800409215
2023-08-21,0.0007759732680112154
2023-08-22,0.0006773707467034066
2023-08-23,0.0011775048997031278
2023-08-24,0.0006206365572571532
2023-08-25,0.000604015365116285
2023-08-26,0.0004905064930487842
2023-08-27,0.0003590335629843589
2023-08-28,0.0005212516484859507
2023-08-29,0.0006089101946135194
2023-08-30,0.0007086456920100377
2023-08-31,0.0006759003219535216
2023-09-01,0.0006945746423636824
2023-09-02,0.0007089046863467168
2023-09-03,0.0005211145424559951
2023-09-04,0.0006534425225278386
2023-09-05,0.0004035629638203024
2023-09-06,0.0004640135791206851
2023-09-07,0.00039644482749037085
2023-09-08,0.0003745845354695715
2023-09-09,0.00039342179681708294
2023-09-10,0.0002596245445408603
2023-09-11,0.000584961150389808
2023-09-12,0.0007696825767125168
2023-09-13,0.0006789274650928169
2023-09-14,0.0004966643438817569
2023-09-15,0.000599174759136968
2023-09-16,0.0004327311697554061
2023-09-17,0.00042614559439196344
2023-09-18,0.0004640291347151848
2023-09-19,0.00047555844227886745
2023-09-20,0.0003455183519396646
2023-09-21,0.0003506713677727783
2023-09-22,0.0003176114303131604
2023-09-23,0.00032141196503431474
2023-09-24,0.0003245471230712024
2023-09-25,0.0003631018581425985
2023-09-26,0.00028617156996493456
2023-09-27,0.00025159197393437554
2023-09-28,0.00035605644785199057
2023-09-29,0.0004048154408418359
2023-09-30,0.0005004479741207423
2023-10-01,0.001304220497113953
2023-10-02,0.0012333949623792447
2023-10-03,0.000896294217859732
2023-10-04,0.0009135677611201804
2023-10-05,0.0007929221089919147
2023-10-06,0.0007420521154474693
2023-10-07,0.000767111205630861
2023-10-08,0.0005079132038809815
