time,Predicted Volatility
2017-01-24,0.006355844747462219
2017-01-25,0.008341205399452371
2017-01-26,0.005397813544195581
2017-01-27,0.00399851562722447
2017-01-28,0.003924304654602208
2017-01-29,0.004331824401560226
2017-01-30,0.0036644588728021016
2017-01-31,0.0022069930592432015
2017-02-01,0.012396590317233884
2017-02-02,0.006549388780362285
2017-02-03,0.007459344523295763
2017-02-04,0.009873271180676234
2017-02-05,0.01055902585912938
2017-02-06,0.0045775184229844825
2017-02-07,0.0041468378712884255
2017-02-08,0.010437702265840478
2017-02-09,0.027292540441178167
2017-02-10,0.007584955990977376
2017-02-11,0.008782290412039494
2017-02-12,0.00973631380266379
2017-02-13,0.008695360631826264
2017-02-14,0.013325285797902944
2017-02-15,0.009205933710579298
2017-02-16,0.005402499863271552
2017-02-17,0.005154876711946619
2017-02-18,0.006163747569541989
2017-02-19,0.007005446049362402
2017-02-20,0.005978202874742852
2017-02-21,0.006371472341139422
2017-02-22,0.00803846594134185
2017-02-23,0.005311441441762078
2017-02-24,0.011754767570742118
2017-02-25,0.006509475038364039
2017-02-26,0.007156040258809411
2017-02-27,0.006107540691317486
2017-02-28,0.01570576726558552
2017-03-01,0.00884778646083562
2017-03-02,0.012529323532672146
2017-03-03,0.01261633939497646
2017-03-04,0.015765959342513628
2017-03-05,0.009477549352145655
2017-03-06,0.006477053974044727
2017-03-07,0.013294861990937214
2017-03-08,0.013497681093764808
2017-03-09,0.010587217666117895
2017-03-10,0.03469906889107445
2017-03-11,0.011004366983665057
2017-03-12,0.010894523068291058
2017-03-13,0.0345835095567795
2017-03-14,0.013595426111438018
2017-03-15,0.01885040671311054
2017-03-16,0.04228040964166438
2017-03-17,0.06800930878607922
2017-03-18,0.041373703782311706
2017-03-19,0.03857969481818802
2017-03-20,0.0224247610032258
2017-03-21,0.012556653950796364
2017-03-22,0.012687445654663945
2017-03-23,0.012680604234109003
2017-03-24,0.031973533840138166
2017-03-25,0.02328035000597149
2017-03-26,0.016160661551132487
2017-03-27,0.009647624057714644
2017-03-28,0.0079333795278423
2017-03-29,0.008969334179488489
2017-03-30,0.007472429597759273
2017-03-31,0.00729644324672611
2017-04-01,0.007097994611985135
2017-04-02,0.013312480408996812
2017-04-03,0.01681774642887615
2017-04-04,0.011459163760883883
2017-04-05,0.008535976894300391
2017-04-06,0.009807486127562326
2017-04-07,0.006088118138554228
2017-04-08,0.010706684367350863
2017-04-09,0.007530310877948235
2017-04-10,0.003835215505758482
2017-04-11,0.005209454230429436
2017-04-12,0.007843688243077924
2017-04-13,0.008107754811103172
2017-04-14,0.008260619166251437
2017-04-15,0.007099554167500791
2017-04-16,0.004918728466836698
2017-04-17,0.005503304787636172
2017-04-18,0.005261406660259343
2017-04-19,0.016765520251472966
2017-04-20,0.0071563528457607335
2017-04-21,0.004478148358374803
2017-04-22,0.0033986737932668993
2017-04-23,0.005362193490413587
2017-04-24,0.0072731558268349875
2017-04-25,0.0041649960911654725
2017-04-26,0.007574994150351219
2017-04-27,0.011672497149883998
2017-04-28,0.017356275632829116
2017-04-29,0.008530224038585804
2017-04-30,0.009548890863227757
2017-05-01,0.024491077164252206
2017-05-02,0.012887533482981951
2017-05-03,0.00866929771284111
2017-05-04,0.013333847047843884
2017-05-05,0.012453141456818851
2017-05-06,0.006397711141177951
2017-05-07,0.010076935425439812
2017-05-08,0.012382167038074609
2017-05-09,0.026601351428543994
2017-05-10,0.011891417728538942
2017-05-11,0.013236328526749417
2017-05-12,0.008757535971880812
2017-05-13,0.012171231824828415
2017-05-14,0.004800062660379697
2017-05-15,0.0062149790696463675
2017-05-16,0.00880061229912432
2017-05-17,0.010407439611903931
2017-05-18,0.00852164445564594
2017-05-19,0.020322457308293504
2017-05-20,0.015734470152095767
2017-05-21,0.015112293327988718
2017-05-22,0.041199732640322055
2017-05-23,0.014817451134733857
2017-05-24,0.015558390922332575
2017-05-25,0.030126751208470463
2017-05-26,0.02870949254266167
2017-05-27,0.05971584966972484
2017-05-28,0.024744353886685593
2017-05-29,0.014390170275889359
2017-05-30,0.023856139102990753
2017-05-31,0.021095517426230913
2017-06-01,0.013055859465606121
2017-06-02,0.007563289234810604
2017-06-03,0.0058474805612851195
2017-06-04,0.007806641437997993
2017-06-05,0.00481520099492306
2017-06-06,0.007573457867600546
2017-06-07,0.005293973848897042
2017-06-08,0.0030827325002215043
2017-06-09,0.004203269540010858
2017-06-10,0.009659643830923468
2017-06-11,0.008592011254053265
2017-06-12,0.029080402778330624
2017-06-13,0.013716501499647437
2017-06-14,0.02071407628123187
2017-06-15,0.029251371689143994
2017-06-16,0.009955010945655816
2017-06-17,0.005837729734546988
2017-06-18,0.00738971917239607
2017-06-19,0.0043348902549209915
2017-06-20,0.007455092818651299
2017-06-21,0.01521120326337653
2017-06-22,0.00558284046577847
2017-06-23,0.002754412814221809
2017-06-24,0.006200525520551086
2017-06-25,0.008937404982029598
2017-06-26,0.01979740432620514
2017-06-27,0.01876651059243626
2017-06-28,0.011201232330650655
2017-06-29,0.007929456304284883
2017-06-30,0.004851484916876999
2017-07-01,0.00828765720116773
2017-07-02,0.0054191686527221
2017-07-03,0.002965897102499559
2017-07-04,0.0022842978648679683
2017-07-05,0.003005937945950376
2017-07-06,0.0015416154793038072
2017-07-07,0.0032556499784598706
2017-07-08,0.0020979632293974065
2017-07-09,0.0015609505349555948
2017-07-10,0.008849959519480689
2017-07-11,0.015200095148988471
2017-07-12,0.010898078253159783
2017-07-13,0.005777879522777991
2017-07-14,0.005667879867840339
2017-07-15,0.007945848926396812
2017-07-16,0.015851459623457263
2017-07-17,0.014691579042806175
2017-07-18,0.021762686989677114
2017-07-19,0.01737724585083831
2017-07-20,0.01715403905929835
2017-07-21,0.006877294964370535
2017-07-22,0.0037740537344683155
2017-07-23,0.003390164733489665
2017-07-24,0.0017294460920755572
2017-07-25,0.008783053791969819
2017-07-26,0.005617826072902264
2017-07-27,0.0017575748008080772
2017-07-28,0.0034114323736942793
2017-07-29,0.006467307091552356
2017-07-30,0.003861915423760032
2017-07-31,0.002710416193123473
2017-08-01,0.00989665699574412
2017-08-02,0.0020129265989844943
2017-08-03,0.001567271545571935
2017-08-04,0.0017425932442738166
2017-08-05,0.006332775041487521
2017-08-06,0.0032927163630908627
2017-08-07,0.002180589964592698
2017-08-08,0.0033974870917614984
2017-08-09,0.005867337289434102
2017-08-10,0.0020740567429899676
2017-08-11,0.0017662769101256374
2017-08-12,0.002305898742781229
2017-08-13,0.00463945732908089
2017-08-14,0.0021408070476974256
2017-08-15,0.003596887519817082
2017-08-16,0.0023689473702607424
2017-08-17,0.0018907851854446387
2017-08-18,0.0024429626259978333
2017-08-19,0.0031192826519658916
2017-08-20,0.0015291557435021049
2017-08-21,0.005458003266260849
2017-08-22,0.004506882432873264
2017-08-23,0.0016341114828490454
2017-08-24,0.001341313280368476
2017-08-25,0.0016584233316484119
2017-08-26,0.0013870267006787249
2017-08-27,0.0012454509078885124
2017-08-28,0.0013754372966323482
2017-08-29,0.002136780282434511
2017-08-30,0.0020869123444826492
2017-08-31,0.0010642705302345249
2017-09-01,0.0013622729929329833
2017-09-02,0.007182168895164272
2017-09-03,0.0032544540910808867
2017-09-04,0.011832484766042484
2017-09-05,0.006980207133596759
2017-09-06,0.0032338057039959685
2017-09-07,0.0017939100569468968
2017-09-08,0.006573796460379158
2017-09-09,0.0022786755354609117
2017-09-10,0.0026848702964305487
2017-09-11,0.0021690955049152322
2017-09-12,0.0025072760089590433
2017-09-13,0.005657987510118533
2017-09-14,0.01342806344134617
2017-09-15,0.022788574290626046
2017-09-16,0.005592545448706179
2017-09-17,0.0027284850735004667
2017-09-18,0.006488201066685677
2017-09-19,0.003191039998207835
2017-09-20,0.0015252892894567266
2017-09-21,0.004494833196912068
2017-09-22,0.0024317117560403285
2017-09-23,0.0028178943705457634
2017-09-24,0.0022732328279957735
2017-09-25,0.002198317484220688
2017-09-26,0.0013389210292724487
2017-09-27,0.0020553253990103094
2017-09-28,0.0013509990133116292
2017-09-29,0.0021758558587806373
2017-09-30,0.0013168296489285307
2017-10-01,0.0009431791896353239
2017-10-02,0.001001025916976742
2017-10-03,0.0013443538001500002
2017-10-04,0.0010645376820302055
2017-10-05,0.0010584728084426784
2017-10-06,0.0010328879661420211
2017-10-07,0.0008790832605179132
2017-10-08,0.0008292933771931114
2017-10-09,0.0017664571403172877
2017-10-10,0.0012792040562758364
2017-10-11,0.0011227538837502078
2017-10-12,0.0014069184693586143
2017-10-13,0.005352928658443359
2017-10-14,0.001232962922070357
2017-10-15,0.00158785828736957
2017-10-16,0.002364643474066556
2017-10-17,0.001750634512687074
2017-10-18,0.00250732866282465
2017-10-19,0.001477963061965421
2017-10-20,0.0014383786920620528
2017-10-21,0.0012823946937594757
2017-10-22,0.001357009248554562
2017-10-23,0.002033688467088062
2017-10-24,0.0034882602030186544
2017-10-25,0.0014490369979243889
2017-10-26,0.0010396981777638413
2017-10-27,0.0010639084601197957
2017-10-28,0.0009839548566278786
2017-10-29,0.0018283083413205086
2017-10-30,0.000921218889545524
2017-10-31,0.0008177000446992144
2017-11-01,0.0015261580679441031
2017-11-02,0.0035140838114508166
2017-11-03,0.0028878761474110883
2017-11-04,0.0011111193783883474
2017-11-05,0.0008631090777154194
2017-11-06,0.0012189922826606908
2017-11-07,0.0018395523709347956
2017-11-08,0.002578533234414978
2017-11-09,0.001814874866091423
2017-11-10,0.003046542630234757
2017-11-11,0.0031591456411027706
2017-11-12,0.011553449171206822
2017-11-13,0.003894093464240954
2017-11-14,0.0030661354006466445
2017-11-15,0.001532778656165611
2017-11-16,0.0015703452543533256
2017-11-17,0.0013270196567119056
2017-11-18,0.0015701309390392102
2017-11-19,0.0021373519025529083
2017-11-20,0.001274877974646961
2017-11-21,0.0021308484892536006
2017-11-22,0.0013010304976374333
2017-11-23,0.003189975519322236
2017-11-24,0.007205038286538533
2017-11-25,0.002492874656023054
2017-11-26,0.002104168877027503
2017-11-27,0.0034416167188204717
2017-11-28,0.0013042809444137448
2017-11-29,0.017068736626157103
2017-11-30,0.011073600237087589
2017-12-01,0.0038484887394943726
2017-12-02,0.0021873581131876913
2017-12-03,0.0038801564066394015
2017-12-04,0.0024706923629721116
2017-12-05,0.002017191392592799
2017-12-06,0.005414664055059892
2017-12-07,0.008113357698880818
2017-12-08,0.011074285489327134
2017-12-09,0.006086162253426115
2017-12-10,0.007679209393434165
2017-12-11,0.008557476029468249
2017-12-12,0.019785565603515604
2017-12-13,0.018010457977628642
2017-12-14,0.006788527438586628
2017-12-15,0.0046668324801411
2017-12-16,0.001883634253888307
2017-12-17,0.0019086284855540747
2017-12-18,0.005470165397852929
2017-12-19,0.007557236005581496
2017-12-20,0.011441833132183828
2017-12-21,0.008095887318273041
2017-12-22,0.05499088115070905
2017-12-23,0.010231912753709455
2017-12-24,0.01479571018316395
2017-12-25,0.005974209493379313
2017-12-26,0.0032990795319313756
2017-12-27,0.003296438977477566
2017-12-28,0.008840768703789274
2017-12-29,0.002907112513326378
2017-12-30,0.007609850282915002
2017-12-31,0.0034321152981828286
2018-01-01,0.0020542645412529397
2018-01-02,0.00790022305192195
2018-01-03,0.003982095810196933
2018-01-04,0.004056328098668065
2018-01-05,0.003229064294304582
2018-01-06,0.0018947574497802798
2018-01-07,0.003345982038925881
2018-01-08,0.010767649387736567
2018-01-09,0.006914293755037278
2018-01-10,0.00972586589114329
2018-01-11,0.016685994987069432
2018-01-12,0.006183417696320113
2018-01-13,0.003860961381556438
2018-01-14,0.004396079709104413
2018-01-15,0.0034129119287141215
2018-01-16,0.042005455464216516
2018-01-17,0.053936831416944636
2018-01-18,0.020175633495428273
2018-01-19,0.008907145605698047
2018-01-20,0.005642334538409985
2018-01-21,0.007837911492084577
2018-01-22,0.009765811199008715
2018-01-23,0.009820430164586553
2018-01-24,0.00531280065804178
2018-01-25,0.003468649742410871
2018-01-26,0.0042551129968133
2018-01-27,0.0028242807404642934
2018-01-28,0.003945658999378885
2018-01-29,0.0030634846032407802
2018-01-30,0.006907645428430478
2018-01-31,0.0054585215917234845
2018-02-01,0.008038282606186352
2018-02-02,0.025311574059235082
2018-02-03,0.00906064968888802
2018-02-04,0.015093990766251682
2018-02-05,0.027633339644737263
2018-02-06,0.04148846940781803
2018-02-07,0.013481643615748962
2018-02-08,0.005820546164701168
2018-02-09,0.004508674433503883
2018-02-10,0.004950380921125776
2018-02-11,0.004606278377722336
2018-02-12,0.0034032268992937207
2018-02-13,0.001390576682759813
2018-02-14,0.002163484295553999
2018-02-15,0.0018173656455470054
2018-02-16,0.001109706649811527
2018-02-17,0.0011455381929601515
2018-02-18,0.0023774359383303186
2018-02-19,0.0012381497061860047
2018-02-20,0.0016614294044792343
2018-02-21,0.002557172205582158
2018-02-22,0.00247567712996003
2018-02-23,0.002323861904451738
2018-02-24,0.002959279953025853
2018-02-25,0.0013681500014815604
2018-02-26,0.0015146580517148853
2018-02-27,0.0008932937450723617
2018-02-28,0.001021238112498343
2018-03-01,0.0008494797620082341
2018-03-02,0.0005633025618400456
2018-03-03,0.00048570648882890577
2018-03-04,0.00046997781401154594
2018-03-05,0.0005374208146041396
2018-03-06,0.0008049149113171028
2018-03-07,0.002685762751144771
2018-03-08,0.002002568046932141
2018-03-09,0.003703636557408974
2018-03-10,0.0019657506353308154
2018-03-11,0.0021652769662772603
2018-03-12,0.0019733280922082075
2018-03-13,0.002199569726156508
2018-03-14,0.0032953586264159868
2018-03-15,0.0028104841943547257
2018-03-16,0.002001263134357109
2018-03-17,0.0023911211038811333
2018-03-18,0.00845929504385096
2018-03-19,0.0050452638904480915
2018-03-20,0.0029296053664114247
2018-03-21,0.0025523750270743583
2018-03-22,0.002546526188337588
2018-03-23,0.0020233818279512903
2018-03-24,0.0017364068728725113
2018-03-25,0.0014550108929313728
2018-03-26,0.003503528864143143
2018-03-27,0.005157890827786964
2018-03-28,0.0020056584937152267
2018-03-29,0.00738614427527168
2018-03-30,0.009225425021261682
2018-03-31,0.0036614321494245258
2018-04-01,0.003763206174729041
2018-04-02,0.0023993640517502787
2018-04-03,0.0024988739653841905
2018-04-04,0.0038802123478394544
2018-04-05,0.003396508101494852
2018-04-06,0.002002434379054191
2018-04-07,0.001545362796261812
2018-04-08,0.001426450195617227
2018-04-09,0.003041095238097398
2018-04-10,0.001518710509823982
2018-04-11,0.001335373265389939
2018-04-12,0.007110095623962581
2018-04-13,0.004556977839129214
2018-04-14,0.003374687877799384
2018-04-15,0.002790818159772027
2018-04-16,0.0032717175808796174
2018-04-17,0.0015586029552572304
2018-04-18,0.001733459132421471
2018-04-19,0.002401838787478256
2018-04-20,0.002980270458801261
2018-04-21,0.0022216265332412337
2018-04-22,0.0020353483632845073
2018-04-23,0.0012064683880519639
2018-04-24,0.0025873304900000406
2018-04-25,0.009226623720102063
2018-04-26,0.003869133468111465
2018-04-27,0.0018933152290102114
2018-04-28,0.0024215383319384056
2018-04-29,0.0018285057721282214
2018-04-30,0.0017741938769623039
2018-05-01,0.0030976213945193335
2018-05-02,0.00161228796362055
2018-05-03,0.00447484181419617
2018-05-04,0.0021834839657348948
2018-05-05,0.00145755426179178
2018-05-06,0.0021287724086182713
2018-05-07,0.0064539673299922285
2018-05-08,0.002268773113096063
2018-05-09,0.0016870468887549789
2018-05-10,0.001586340766395588
2018-05-11,0.0043085229310276495
2018-05-12,0.0036988352402713078
2018-05-13,0.0029382436594558607
2018-05-14,0.0038093039465118862
2018-05-15,0.00263551614817189
2018-05-16,0.0023677877466376017
2018-05-17,0.0019260880741510153
2018-05-18,0.002028296996524106
2018-05-19,0.0011616485398114878
2018-05-20,0.0010342068082968862
2018-05-21,0.0008596853061211287
2018-05-22,0.002027269549289396
2018-05-23,0.004319210755744051
2018-05-24,0.005182899288374066
2018-05-25,0.002769860076881815
2018-05-26,0.0015543310409386433
2018-05-27,0.0014614829830552891
2018-05-28,0.004205458302369183
2018-05-29,0.004072757581151654
2018-05-30,0.0022246341324398556
2018-05-31,0.0016254680216629888
2018-06-01,0.0013949097302642832
2018-06-02,0.001229567119032235
2018-06-03,0.0013006512256666007
2018-06-04,0.001427657976829485
2018-06-05,0.0016961876247924088
2018-06-06,0.0010066641485303248
2018-06-07,0.0009173467973178527
2018-06-08,0.0007217764379872578
2018-06-09,0.0006282899405754158
2018-06-10,0.004953229443613573
2018-06-11,0.0027490312544147005
2018-06-12,0.0031381662177243867
2018-06-13,0.0037265899587342736
2018-06-14,0.00576743459113107
2018-06-15,0.002845134133026516
2018-06-16,0.0014878939239048748
2018-06-17,0.0009244745319190195
2018-06-18,0.0013319901115596286
2018-06-19,0.0011835062561371193
2018-06-20,0.0011327358462275196
2018-06-21,0.0009598913550826068
2018-06-22,0.005332149519545311
2018-06-23,0.0017327857997263155
2018-06-24,0.004105985912715797
2018-06-25,0.0022749098319202695
2018-06-26,0.0022368190388893355
2018-06-27,0.00199722765546904
2018-06-28,0.0019189819245513241
2018-06-29,0.0023045120240976886
2018-06-30,0.002041532713319189
2018-07-01,0.0010449231764353072
2018-07-02,0.0017343525639856522
2018-07-03,0.0014900611767480066
2018-07-04,0.0011133837240752673
2018-07-05,0.0013292793426570775
2018-07-06,0.0010080448611496653
2018-07-07,0.0010015180775980665
2018-07-08,0.0007678438395954987
2018-07-09,0.0010455824423694846
2018-07-10,0.002643560625764322
2018-07-11,0.0014817834600388098
2018-07-12,0.0014730956432120323
2018-07-13,0.0010164636046274165
2018-07-14,0.0008191127847505264
2018-07-15,0.0007677862672631577
2018-07-16,0.0014998803304402777
2018-07-17,0.001762644802837284
2018-07-18,0.0015917348496584669
2018-07-19,0.0011764149263962607
2018-07-20,0.0017248004936068614
2018-07-21,0.0010958117294200644
2018-07-22,0.000986910662205392
2018-07-23,0.0012582855573556213
2018-07-24,0.002057131740073578
2018-07-25,0.0011338598342786456
2018-07-26,0.00093506724519573
2018-07-27,0.0010412123045480436
2018-07-28,0.0005733781941761457
2018-07-29,0.0006136107827880511
2018-07-30,0.0009212938553639108
2018-07-31,0.0015179183401666857
2018-08-01,0.0013645673743486694
2018-08-02,0.0008917289075433057
2018-08-03,0.0009089139925106003
2018-08-04,0.0009107907218618341
2018-08-05,0.000762927748141529
2018-08-06,0.0007584634914801521
2018-08-07,0.0016298931249182547
2018-08-08,0.002951150069837087
2018-08-09,0.0013657576407872195
2018-08-10,0.002705725120365842
2018-08-11,0.0031674804579252423
2018-08-12,0.0019297029392558512
2018-08-13,0.0035908392345937704
2018-08-14,0.006214428324150169
2018-08-15,0.004523772649104244
2018-08-16,0.002465188412804011
2018-08-17,0.003930918102358265
2018-08-18,0.0036556173421441107
2018-08-19,0.002452399638159922
2018-08-20,0.00424838086900285
2018-08-21,0.0018821317265523448
2018-08-22,0.004021477162371287
2018-08-23,0.0018255997938751492
2018-08-24,0.0014774552180792109
2018-08-25,0.0006484327573156671
2018-08-26,0.0008103300999147648
2018-08-27,0.001112571332225894
2018-08-28,0.0009416367593830814
2018-08-29,0.0010578058099299686
2018-08-30,0.0013215033088458646
2018-08-31,0.0009043127424011186
2018-09-01,0.0013987068338050202
2018-09-02,0.0011167012790472969
2018-09-03,0.001046308457951687
2018-09-04,0.0008494812101270011
2018-09-05,0.008660730456454126
2018-09-06,0.005659481407748841
2018-09-07,0.0035816750904367574
2018-09-08,0.004371640681148732
2018-09-09,0.004522084404098562
2018-09-10,0.003278083028915263
2018-09-11,0.0036185010355665823
2018-09-12,0.0039773166822081665
2018-09-13,0.007544367911518414
2018-09-14,0.005351510151621291
2018-09-15,0.003431929794803082
2018-09-16,0.003633806903008492
2018-09-17,0.005728245931266765
2018-09-18,0.003919056929481209
2018-09-19,0.004003184083373184
2018-09-20,0.0028964401518270103
2018-09-21,0.005112943184585338
2018-09-22,0.003926890684714915
2018-09-23,0.0019790258989837214
2018-09-24,0.0034051039977425427
2018-09-25,0.004286616242606136
2018-09-26,0.0028391461157801423
2018-09-27,0.003537840907347317
2018-09-28,0.002795789388313696
2018-09-29,0.0035321840787322385
2018-09-30,0.0019544384431931052
2018-10-01,0.0014147408945501226
2018-10-02,0.000898631241745264
2018-10-03,0.0015276823148011604
2018-10-04,0.001149317211228526
2018-10-05,0.0010534717890966295
2018-10-06,0.0005874450665920457
2018-10-07,0.0005177465973281907
2018-10-08,0.0010008934186998917
2018-10-09,0.000450207316347771
2018-10-10,0.0005005555689603584
2018-10-11,0.006663480792706598
2018-10-12,0.0015825404632562744
2018-10-13,0.0008769189949525304
2018-10-14,0.0007519216918908825
2018-10-15,0.008549255484309676
2018-10-16,0.0010107459188435704
2018-10-17,0.0006105397194928341
2018-10-18,0.000894427396409443
2018-10-19,0.0005575018317495858
2018-10-20,0.0005656765670309085
2018-10-21,0.0005488925883526273
2018-10-22,0.00048613098367100574
2018-10-23,0.0005161056068680055
2018-10-24,0.00044627309516805997
2018-10-25,0.00045835568148523795
2018-10-26,0.0007899175960958408
2018-10-27,0.00037795114782287147
2018-10-28,0.0004348666132856548
2018-10-29,0.0009095284472916269
2018-10-30,0.0004413867960334232
2018-10-31,0.0007654253554830511
2018-11-01,0.0004253915619635882
2018-11-02,0.0005286397616533621
2018-11-03,0.00045967144203640074
2018-11-04,0.0015856469845452054
2018-11-05,0.0005959416430221668
2018-11-06,0.001205028528953117
2018-11-07,0.0011707322768617536
2018-11-08,0.0008845549527744372
2018-11-09,0.0006196069837556768
2018-11-10,0.00047740638878674357
