time,RV_forecast
2023-01-16,0.0017728508
2023-01-17,0.0017043357
2023-01-18,0.0015732349
2023-01-19,0.0016866367
2023-01-20,0.0014143068
2023-01-21,0.0013971786
2023-01-22,0.001586433
2023-01-23,0.0015032277
2023-01-24,0.0014657192
2023-01-25,0.0015641996
2023-01-26,0.0017528541
2023-01-27,0.0015571803
2023-01-28,0.0014461433
2023-01-29,0.0011510302
2023-01-30,0.0012643661
2023-01-31,0.0014326059
2023-02-01,0.0013606413
2023-02-02,0.001407067
2023-02-03,0.0016944674
2023-02-04,0.0015897901
2023-02-05,0.0012227987
2023-02-06,0.0011337801
2023-02-07,0.001124734
2023-02-08,0.0012280716
2023-02-09,0.0012051607
2023-02-10,0.0014941128
2023-02-11,0.0015794195
2023-02-12,0.001183234
2023-02-13,0.0010029344
2023-02-14,0.0011250578
2023-02-15,0.001386736
2023-02-16,0.0015387349
2023-02-17,0.0017308102
2023-02-18,0.0017186737
2023-02-19,0.0012599281
2023-02-20,0.0011157901
2023-02-21,0.001132796
2023-02-22,0.0012227392
2023-02-23,0.0013322757
2023-02-24,0.0013806153
2023-02-25,0.0014258549
2023-02-26,0.0011774224
2023-02-27,0.0009954469
2023-02-28,0.000990279
2023-03-01,0.0010201866
2023-03-02,0.0010735668
2023-03-03,0.0010496859
2023-03-04,0.0012586671
2023-03-05,0.0010310189
2023-03-06,0.000899076
2023-03-07,0.0008511627
2023-03-08,0.0009812162
2023-03-09,0.0010037808
2023-03-10,0.0011979319
2023-03-11,0.0016904
2023-03-12,0.0019500791
2023-03-13,0.0021398237
2023-03-14,0.0023960434
2023-03-15,0.0027109422
2023-03-16,0.002568053
2023-03-17,0.0020729958
2023-03-18,0.0020014308
2023-03-19,0.0020566692
2023-03-20,0.0018660174
2023-03-21,0.0018851481
2023-03-22,0.0019194258
2023-03-23,0.0021520436
2023-03-24,0.0020394123
2023-03-25,0.0022049295
2023-03-26,0.0015619934
2023-03-27,0.0013466156
2023-03-28,0.0013741538
2023-03-29,0.0014144809
2023-03-30,0.0013391263
2023-03-31,0.0013560322
2023-04-01,0.0012951943
2023-04-02,0.000983397
2023-04-03,0.0008417511
2023-04-04,0.0010559354
2023-04-05,0.0013337439
2023-04-06,0.0015461487
2023-04-07,0.0014642704
2023-04-08,0.001297594
2023-04-09,0.0010405084
2023-04-10,0.00112609
2023-04-11,0.0012218527
2023-04-12,0.0012475835
2023-04-13,0.0014339946
2023-04-14,0.0015184233
2023-04-15,0.002040813
2023-04-16,0.0016364804
2023-04-19,0.0012506647
2023-04-22,0.0010184946
2023-04-23,0.00095691264
2023-04-24,0.0010824044
2023-04-25,0.0014907324
2023-04-26,0.0015651546
2023-04-27,0.00205825
2023-04-28,0.002371963
2023-04-29,0.0019335108
2023-04-30,0.0014277142
2023-05-01,0.0013350935
2023-05-02,0.0015056762
2023-05-03,0.0015452626
2023-05-04,0.0016036875
2023-05-05,0.0013953471
2023-05-06,0.0015417777
2023-05-07,0.0016283238
2023-05-08,0.0015163128
2023-05-09,0.0016619628
2023-05-10,0.0014979378
2023-05-11,0.0018641248
2023-05-12,0.0018182779
2023-05-13,0.0018563111
2023-05-14,0.0015174303
2023-05-15,0.001268242
2023-05-16,0.0012556076
2023-05-17,0.0011875428
2023-05-18,0.0011782462
2023-05-19,0.0012443088
2023-05-20,0.0012257929
2023-05-21,0.0009876636
2023-05-22,0.0008632393
2023-05-23,0.0009025824
2023-05-24,0.0010341652
2023-05-25,0.0011507251
2023-05-26,0.0012581763
2023-05-27,0.0011475502
2023-05-28,0.0009837638
2023-05-29,0.0011273504
2023-05-30,0.0011547601
2023-05-31,0.0011269597
2023-06-01,0.001131746
2023-06-02,0.0012226815
2023-06-03,0.001191544
2023-06-04,0.000953432
2023-06-05,0.0008376746
2023-06-06,0.0010660934
2023-06-07,0.0012778324
2023-06-08,0.0013644219
2023-06-09,0.0011853161
2023-06-10,0.0009938359
2023-06-11,0.0011932469
2023-06-12,0.0011985033
2023-06-13,0.0012627689
2023-06-14,0.0013034301
2023-06-15,0.0016934149
2023-06-16,0.0015316634
2023-06-17,0.0014471324
2023-06-18,0.0015033653
2023-06-19,0.0012945731
2023-06-20,0.001227213
2023-06-21,0.0012821775
2023-06-22,0.001508832
2023-06-23,0.001550302
2023-06-24,0.0016205523
2023-06-25,0.0013446752
2023-06-26,0.0012686951
2023-06-27,0.0013857465
2023-06-28,0.0013842566
2023-06-29,0.0014490458
2023-06-30,0.0013344336
2023-07-01,0.0017545415
2023-07-02,0.0014012672
2023-07-03,0.001451078
2023-07-04,0.001398271
2023-07-05,0.0012043967
2023-07-06,0.0011233784
2023-07-07,0.001268853
2023-07-08,0.0013608768
2023-07-09,0.0010936084
2023-07-10,0.0009516892
2023-07-11,0.0009919411
2023-07-12,0.0009599019
2023-07-13,0.0010361292
2023-07-14,0.0013867281
2023-07-15,0.0015962407
2023-07-16,0.0011826982
2023-07-17,0.00095925265
2023-07-18,0.0010296718
2023-07-19,0.0011195282
2023-07-20,0.0011572975
2023-07-21,0.001099475
2023-07-22,0.0009890893
2023-07-23,0.0010691046
2023-07-24,0.0010525974
2023-07-25,0.0011575497
2023-07-26,0.0010687998
2023-07-27,0.0010473789
2023-07-28,0.0009330612
2023-07-29,0.0007922764
2023-07-30,0.0006421654
2023-07-31,0.0006394456
2023-08-01,0.00072610105
2023-08-02,0.0009860594
2023-08-03,0.0011159801
2023-08-04,0.0010511358
2023-08-05,0.0009845649
2023-08-06,0.00074010657
2023-08-07,0.00059160206
