time,forecast
2022-10-19,0.0006431104942498
2022-10-20,0.0005296572417746
2022-10-21,0.0005820569573478
2022-10-22,0.0005768347160429
2022-10-23,0.0006151808999388
2022-10-24,0.0005885280662172
2022-10-25,0.0007765030348683
2022-10-26,0.0014545741502823
2022-10-27,0.0017166710446434
2022-10-28,0.0017260853778317
2022-10-29,0.0014619473725499
2022-10-30,0.0018066783970848
2022-10-31,0.0015646662379364
2022-11-01,0.001852562855542
2022-11-02,0.0014931849274263
2022-11-03,0.0013316471214759
2022-11-04,0.0013687104591762
2022-11-05,0.0011219804266295
2022-11-06,0.0011595648710794
2022-11-07,0.0008491398852433
2022-11-08,0.0016699216669457
2022-11-09,0.0030730942271979
2022-11-10,0.0048113668323565
2022-11-11,0.0047996290788793
2022-11-12,0.0045616291509488
